date,product_id,category,list_price,discount_pct,final_price,units_sold,revenue,channel,stock_available,restocked,stockout_flag,warehouse,competitor_avg_price,competitor_min_price,day_of_week,is_weekend,is_holiday,holiday_name,is_festival_season,festival_name,is_promotional_event,promotional_event_name,market_demand_index,inflation_rate_pct,consumer_confidence_index
2024-12-05,P1000,Electronics,372.15,0.0,372.15,16,5954.4,Marketplace-A,365,False,False,WH-East,345.3,322.04,Thursday,False,False,,False,,False,,77.9,4.48,105.8
2024-12-06,P1000,Electronics,372.15,0.0,372.15,13,4837.95,Marketplace-B,352,False,False,WH-Central,345.3,322.04,Friday,False,False,,False,,False,,77.9,4.48,105.8
2024-12-07,P1000,Electronics,372.15,0.0,372.15,16,5954.4,Marketplace-A,336,False,False,WH-South,345.3,322.04,Saturday,True,False,,False,,False,,77.9,4.48,105.8
2024-12-08,P1000,Electronics,372.15,0.0,372.15,19,7070.85,Website,317,False,False,WH-West,345.3,322.04,Sunday,True,False,,False,,False,,77.9,4.48,105.8
2024-12-09,P1000,Electronics,372.15,0.0,372.15,19,7070.85,Marketplace-A,298,False,False,WH-Central,354.17,338.16,Monday,False,False,,False,,False,,77.9,4.48,105.8
2024-12-10,P1000,Electronics,372.15,0.0,372.15,20,7443.0,Retail Store,278,False,False,WH-South,354.17,338.16,Tuesday,False,False,,False,,False,,77.9,4.48,105.8
2024-12-11,P1000,Electronics,372.15,0.0,372.15,23,8559.45,Website,255,False,False,WH-Central,354.17,338.16,Wednesday,False,False,,False,,False,,77.9,4.48,105.8
2024-12-12,P1000,Electronics,372.15,6.7,347.22,23,7986.06,Marketplace-B,232,False,False,WH-West,354.17,338.16,Thursday,False,False,,False,,False,,77.9,4.48,105.8
2024-12-13,P1000,Electronics,372.15,6.7,347.22,10,3472.2,Retail Store,222,False,False,WH-North,354.17,338.16,Friday,False,False,,False,,False,,77.9,4.48,105.8
2024-12-14,P1000,Electronics,372.15,6.7,347.22,20,6944.4,Mobile App,202,False,False,WH-West,354.17,338.16,Saturday,True,False,,False,,False,,77.9,4.48,105.8
2024-12-15,P1000,Electronics,372.15,0.0,372.15,16,5954.4,Retail Store,186,False,False,WH-Central,354.17,338.16,Sunday,True,False,,False,,False,,77.9,4.48,105.8
2024-12-16,P1000,Electronics,328.25,0.0,328.25,19,6236.75,Retail Store,167,False,False,WH-Central,340.97,326.01,Monday,False,False,,False,,False,,77.9,4.48,105.8
2024-12-17,P1000,Electronics,328.25,0.0,328.25,23,7549.75,Website,144,False,False,WH-North,340.97,326.01,Tuesday,False,False,,False,,False,,77.9,4.48,105.8
2024-12-18,P1000,Electronics,328.25,0.0,328.25,25,8206.25,Mobile App,119,False,False,WH-South,340.97,326.01,Wednesday,False,False,,False,,False,,77.9,4.48,105.8
2024-12-19,P1000,Electronics,328.25,0.0,328.25,19,6236.75,Marketplace-B,100,False,False,WH-Central,340.97,326.01,Thursday,False,False,,False,,False,,77.9,4.48,105.8
2024-12-20,P1000,Electronics,328.25,0.0,328.25,20,6565.0,Retail Store,80,False,False,WH-East,340.97,326.01,Friday,False,False,,False,,False,,77.9,4.48,105.8
2024-12-21,P1000,Electronics,328.25,0.0,328.25,20,6565.0,Website,60,False,False,WH-Central,340.97,326.01,Saturday,True,False,,False,,False,,77.9,4.48,105.8
2024-12-22,P1000,Electronics,328.25,0.0,328.25,18,5908.5,Website,591,True,False,WH-West,340.97,326.01,Sunday,True,False,,False,,False,,77.9,4.48,105.8
2024-12-23,P1000,Electronics,328.25,0.0,328.25,16,5252.0,Mobile App,575,False,False,WH-Central,356.68,336.92,Monday,False,False,,False,,False,,77.9,4.48,105.8
2024-12-24,P1000,Electronics,328.25,0.0,328.25,17,5580.25,Marketplace-A,558,False,False,WH-East,356.68,336.92,Tuesday,False,False,,False,,False,,77.9,4.48,105.8
2024-12-25,P1000,Electronics,328.25,0.0,328.25,22,7221.5,Mobile App,536,False,False,WH-North,356.68,336.92,Wednesday,False,True,Christmas,False,,False,,77.9,4.48,105.8
2024-12-26,P1000,Electronics,328.25,0.0,328.25,22,7221.5,Marketplace-A,514,False,False,WH-South,356.68,336.92,Thursday,False,False,,False,,False,,77.9,4.48,105.8
2024-12-27,P1000,Electronics,328.25,0.0,328.25,8,2626.0,Website,506,False,False,WH-South,356.68,336.92,Friday,False,False,,False,,False,,77.9,4.48,105.8
2024-12-28,P1000,Electronics,328.25,0.0,328.25,21,6893.25,Website,485,False,False,WH-West,356.68,336.92,Saturday,True,False,,False,,False,,77.9,4.48,105.8
2024-12-29,P1000,Electronics,328.25,0.0,328.25,22,7221.5,Marketplace-A,463,False,False,WH-West,356.68,336.92,Sunday,True,False,,False,,False,,77.9,4.48,105.8
2024-12-30,P1000,Electronics,328.25,0.0,328.25,13,4267.25,Website,450,False,False,WH-South,359.21,333.37,Monday,False,False,,False,,False,,77.9,4.48,105.8
2024-12-31,P1000,Electronics,328.25,0.0,328.25,21,6893.25,Retail Store,429,False,False,WH-West,359.21,333.37,Tuesday,False,False,,False,,False,,77.9,4.48,105.8
2025-01-01,P1000,Electronics,328.25,0.0,328.25,34,11160.5,Marketplace-A,395,False,False,WH-South,359.21,333.37,Wednesday,False,True,New Year,False,,False,,88.5,2.66,97.5
2025-01-02,P1000,Electronics,328.25,0.0,328.25,24,7878.0,Mobile App,371,False,False,WH-East,359.21,333.37,Thursday,False,False,,False,,False,,88.5,2.66,97.5
2025-01-03,P1000,Electronics,328.25,0.0,328.25,17,5580.25,Retail Store,354,False,False,WH-North,359.21,333.37,Friday,False,False,,False,,False,,88.5,2.66,97.5
2025-01-04,P1000,Electronics,328.25,0.0,328.25,12,3939.0,Retail Store,342,False,False,WH-North,359.21,333.37,Saturday,True,False,,False,,False,,88.5,2.66,97.5
2025-01-05,P1000,Electronics,328.25,0.0,328.25,24,7878.0,Website,318,False,False,WH-South,359.21,333.37,Sunday,True,False,,False,,False,,88.5,2.66,97.5
2025-01-06,P1000,Electronics,328.25,0.0,328.25,25,8206.25,Marketplace-B,293,False,False,WH-North,360.02,334.55,Monday,False,False,,False,,False,,88.5,2.66,97.5
2025-01-07,P1000,Electronics,328.25,0.0,328.25,17,5580.25,Marketplace-A,276,False,False,WH-Central,360.02,334.55,Tuesday,False,False,,False,,False,,88.5,2.66,97.5
2025-01-08,P1000,Electronics,328.25,0.0,328.25,17,5580.25,Marketplace-A,259,False,False,WH-West,360.02,334.55,Wednesday,False,False,,False,,False,,88.5,2.66,97.5
2025-01-09,P1000,Electronics,328.25,0.0,328.25,19,6236.75,Marketplace-A,240,False,False,WH-South,360.02,334.55,Thursday,False,False,,False,,False,,88.5,2.66,97.5
2025-01-10,P1000,Electronics,328.25,0.0,328.25,18,5908.5,Website,222,False,False,WH-East,360.02,334.55,Friday,False,False,,False,,False,,88.5,2.66,97.5
2025-01-11,P1000,Electronics,328.25,0.0,328.25,22,7221.5,Mobile App,200,False,False,WH-East,360.02,334.55,Saturday,True,False,,False,,False,,88.5,2.66,97.5
2025-01-12,P1000,Electronics,328.25,0.0,328.25,18,5908.5,Marketplace-A,182,False,False,WH-Central,360.02,334.55,Sunday,True,False,,False,,False,,88.5,2.66,97.5
2025-01-13,P1000,Electronics,328.25,0.0,328.25,14,4595.5,Mobile App,168,False,False,WH-West,356.52,340.55,Monday,False,False,,False,,False,,88.5,2.66,97.5
2025-01-14,P1000,Electronics,328.25,0.0,328.25,7,2297.75,Website,161,False,False,WH-Central,356.52,340.55,Tuesday,False,False,,False,,False,,88.5,2.66,97.5
2025-01-15,P1000,Electronics,328.25,0.0,328.25,33,10832.25,Retail Store,128,False,False,WH-Central,356.52,340.55,Wednesday,False,False,,False,,True,New Year Sale,88.5,2.66,97.5
2025-01-16,P1000,Electronics,328.25,32.2,222.55,44,9792.2,Website,84,False,False,WH-East,356.52,340.55,Thursday,False,False,,False,,True,New Year Sale,88.5,2.66,97.5
2025-01-17,P1000,Electronics,328.25,32.2,222.55,50,11127.5,Marketplace-A,540,True,False,WH-West,356.52,340.55,Friday,False,False,,False,,True,New Year Sale,88.5,2.66,97.5
2025-01-18,P1000,Electronics,328.25,26.2,242.25,42,10174.5,Marketplace-B,498,False,False,WH-Central,356.52,340.55,Saturday,True,False,,False,,True,New Year Sale,88.5,2.66,97.5
2025-01-19,P1000,Electronics,328.25,26.2,242.25,46,11143.5,Mobile App,452,False,False,WH-South,356.52,340.55,Sunday,True,False,,False,,True,New Year Sale,88.5,2.66,97.5
2025-01-20,P1000,Electronics,328.25,22.7,253.74,33,8373.42,Retail Store,419,False,False,WH-West,361.02,329.52,Monday,False,False,,False,,True,New Year Sale,88.5,2.66,97.5
2025-01-21,P1000,Electronics,328.25,22.7,253.74,37,9388.38,Mobile App,382,False,False,WH-East,361.02,329.52,Tuesday,False,False,,False,,False,,88.5,2.66,97.5
2025-01-22,P1000,Electronics,328.25,0.0,328.25,20,6565.0,Retail Store,362,False,False,WH-East,361.02,329.52,Wednesday,False,False,,False,,False,,88.5,2.66,97.5
2025-01-23,P1000,Electronics,328.25,0.0,328.25,25,8206.25,Marketplace-B,337,False,False,WH-North,361.02,329.52,Thursday,False,False,,False,,False,,88.5,2.66,97.5
2025-01-24,P1000,Electronics,328.25,0.0,328.25,18,5908.5,Marketplace-B,319,False,False,WH-South,361.02,329.52,Friday,False,False,,False,,False,,88.5,2.66,97.5
2025-01-25,P1000,Electronics,328.25,0.0,328.25,17,5580.25,Website,302,False,False,WH-West,361.02,329.52,Saturday,True,False,,False,,False,,88.5,2.66,97.5
2025-01-26,P1000,Electronics,328.25,0.0,328.25,23,7549.75,Marketplace-B,279,False,False,WH-Central,361.02,329.52,Sunday,True,True,Republic Day,False,,False,,88.5,2.66,97.5
2025-01-27,P1000,Electronics,328.25,0.0,328.25,21,6893.25,Retail Store,258,False,False,WH-Central,351.74,332.97,Monday,False,False,,False,,False,,88.5,2.66,97.5
2025-01-28,P1000,Electronics,315.76,0.0,315.76,19,5999.44,Marketplace-A,239,False,False,WH-Central,351.74,332.97,Tuesday,False,False,,False,,False,,88.5,2.66,97.5
2025-01-29,P1000,Electronics,315.76,0.0,315.76,28,8841.28,Website,211,False,False,WH-East,351.74,332.97,Wednesday,False,False,,False,,False,,88.5,2.66,97.5
2025-01-30,P1000,Electronics,315.76,0.0,315.76,22,6946.72,Mobile App,189,False,False,WH-North,351.74,332.97,Thursday,False,False,,False,,False,,88.5,2.66,97.5
2025-01-31,P1000,Electronics,315.76,0.0,315.76,18,5683.68,Marketplace-A,171,False,False,WH-East,351.74,332.97,Friday,False,False,,False,,False,,88.5,2.66,97.5
2025-02-01,P1000,Electronics,315.76,0.0,315.76,14,4420.64,Mobile App,157,False,False,WH-North,351.74,332.97,Saturday,True,False,,False,,False,,88.8,6.37,101.4
2025-02-02,P1000,Electronics,315.76,0.0,315.76,15,4736.4,Retail Store,142,False,False,WH-West,351.74,332.97,Sunday,True,False,,False,,False,,88.8,6.37,101.4
2025-02-03,P1000,Electronics,315.76,0.0,315.76,21,6630.96,Marketplace-A,121,False,False,WH-North,352.43,323.95,Monday,False,False,,False,,False,,88.8,6.37,101.4
2025-02-04,P1000,Electronics,315.76,0.0,315.76,8,2526.08,Marketplace-B,113,False,False,WH-South,352.43,323.95,Tuesday,False,False,,False,,False,,88.8,6.37,101.4
2025-02-05,P1000,Electronics,315.76,0.0,315.76,14,4420.64,Retail Store,99,False,False,WH-East,352.43,323.95,Wednesday,False,False,,False,,False,,88.8,6.37,101.4
2025-02-06,P1000,Electronics,315.76,0.0,315.76,17,5367.92,Retail Store,82,False,False,WH-North,352.43,323.95,Thursday,False,False,,False,,False,,88.8,6.37,101.4
2025-02-07,P1000,Electronics,315.76,0.0,315.76,20,6315.2,Marketplace-B,62,False,False,WH-North,352.43,323.95,Friday,False,False,,False,,False,,88.8,6.37,101.4
2025-02-08,P1000,Electronics,315.76,0.0,315.76,24,7578.24,Website,832,True,False,WH-Central,352.43,323.95,Saturday,True,False,,False,,False,,88.8,6.37,101.4
2025-02-09,P1000,Electronics,315.76,0.0,315.76,16,5052.16,Marketplace-B,816,False,False,WH-East,352.43,323.95,Sunday,True,False,,False,,False,,88.8,6.37,101.4
2025-02-10,P1000,Electronics,315.76,0.0,315.76,24,7578.24,Website,792,False,False,WH-West,347.66,311.11,Monday,False,False,,False,,False,,88.8,6.37,101.4
2025-02-11,P1000,Electronics,315.76,9.6,285.45,28,7992.6,Mobile App,764,False,False,WH-South,347.66,311.11,Tuesday,False,False,,False,,False,,88.8,6.37,101.4
2025-02-12,P1000,Electronics,315.76,9.6,285.45,23,6565.35,Retail Store,741,False,False,WH-West,347.66,311.11,Wednesday,False,False,,False,,False,,88.8,6.37,101.4
2025-02-13,P1000,Electronics,315.76,0.0,315.76,17,5367.92,Mobile App,724,False,False,WH-East,347.66,311.11,Thursday,False,False,,False,,False,,88.8,6.37,101.4
2025-02-14,P1000,Electronics,315.76,0.0,315.76,25,7894.0,Website,699,False,False,WH-North,347.66,311.11,Friday,False,False,,False,,False,,88.8,6.37,101.4
2025-02-15,P1000,Electronics,315.76,5.7,297.76,22,6550.72,Retail Store,677,False,False,WH-North,347.66,311.11,Saturday,True,False,,False,,False,,88.8,6.37,101.4
2025-02-16,P1000,Electronics,315.76,0.0,315.76,23,7262.48,Retail Store,654,False,False,WH-South,347.66,311.11,Sunday,True,False,,False,,False,,88.8,6.37,101.4
2025-02-17,P1000,Electronics,315.76,7.7,291.45,14,4080.3,Mobile App,640,False,False,WH-North,359.18,327.11,Monday,False,False,,False,,False,,88.8,6.37,101.4
2025-02-18,P1000,Electronics,315.76,7.7,291.45,24,6994.8,Retail Store,616,False,False,WH-West,359.18,327.11,Tuesday,False,False,,False,,False,,88.8,6.37,101.4
2025-02-19,P1000,Electronics,315.76,7.7,291.45,21,6120.45,Retail Store,595,False,False,WH-South,359.18,327.11,Wednesday,False,False,,False,,False,,88.8,6.37,101.4
2025-02-20,P1000,Electronics,315.76,0.0,315.76,25,7894.0,Retail Store,570,False,False,WH-Central,359.18,327.11,Thursday,False,False,,False,,False,,88.8,6.37,101.4
2025-02-21,P1000,Electronics,315.76,0.0,315.76,21,6630.96,Marketplace-A,549,False,False,WH-Central,359.18,327.11,Friday,False,False,,False,,False,,88.8,6.37,101.4
2025-02-22,P1000,Electronics,315.76,0.0,315.76,18,5683.68,Website,531,False,False,WH-East,359.18,327.11,Saturday,True,False,,False,,False,,88.8,6.37,101.4
2025-02-23,P1000,Electronics,315.76,0.0,315.76,18,5683.68,Marketplace-B,513,False,False,WH-Central,359.18,327.11,Sunday,True,False,,False,,False,,88.8,6.37,101.4
2025-02-24,P1000,Electronics,315.76,0.0,315.76,13,4104.88,Mobile App,500,False,False,WH-West,354.5,323.02,Monday,False,False,,False,,False,,88.8,6.37,101.4
2025-02-25,P1000,Electronics,315.76,0.0,315.76,27,8525.52,Marketplace-B,473,False,False,WH-West,354.5,323.02,Tuesday,False,False,,False,,False,,88.8,6.37,101.4
2025-02-26,P1000,Electronics,315.76,0.0,315.76,20,6315.2,Mobile App,453,False,False,WH-Central,354.5,323.02,Wednesday,False,False,,False,,False,,88.8,6.37,101.4
2025-02-27,P1000,Electronics,315.76,0.0,315.76,16,5052.16,Website,437,False,False,WH-Central,354.5,323.02,Thursday,False,False,,False,,False,,88.8,6.37,101.4
2025-02-28,P1000,Electronics,315.76,0.0,315.76,14,4420.64,Retail Store,423,False,False,WH-North,354.5,323.02,Friday,False,False,,False,,False,,88.8,6.37,101.4
2025-03-01,P1000,Electronics,315.76,0.0,315.76,22,6946.72,Website,401,False,False,WH-Central,354.5,323.02,Saturday,True,False,,False,,False,,97.1,4.8,106.9
2025-03-02,P1000,Electronics,315.76,0.0,315.76,18,5683.68,Website,383,False,False,WH-Central,354.5,323.02,Sunday,True,False,,False,,False,,97.1,4.8,106.9
2025-03-03,P1000,Electronics,315.76,0.0,315.76,19,5999.44,Website,364,False,False,WH-West,354.74,332.47,Monday,False,False,,False,,False,,97.1,4.8,106.9
2025-03-04,P1000,Electronics,315.76,0.0,315.76,21,6630.96,Mobile App,343,False,False,WH-South,354.74,332.47,Tuesday,False,False,,False,,False,,97.1,4.8,106.9
2025-03-05,P1000,Electronics,315.76,0.0,315.76,18,5683.68,Website,325,False,False,WH-Central,354.74,332.47,Wednesday,False,False,,False,,False,,97.1,4.8,106.9
2025-03-06,P1000,Electronics,315.76,0.0,315.76,22,6946.72,Retail Store,303,False,False,WH-East,354.74,332.47,Thursday,False,False,,False,,False,,97.1,4.8,106.9
2025-03-07,P1000,Electronics,315.76,0.0,315.76,16,5052.16,Website,287,False,False,WH-East,354.74,332.47,Friday,False,False,,False,,False,,97.1,4.8,106.9
2025-03-08,P1000,Electronics,315.76,0.0,315.76,18,5683.68,Website,269,False,False,WH-Central,354.74,332.47,Saturday,True,False,,False,,False,,97.1,4.8,106.9
2025-03-09,P1000,Electronics,315.76,0.0,315.76,23,7262.48,Marketplace-B,246,False,False,WH-South,354.74,332.47,Sunday,True,False,,False,,False,,97.1,4.8,106.9
2025-03-10,P1000,Electronics,315.76,13.5,273.13,23,6281.99,Marketplace-A,223,False,False,WH-Central,362.38,328.41,Monday,False,False,,False,,False,,97.1,4.8,106.9
2025-03-11,P1000,Electronics,315.76,13.5,273.13,29,7920.77,Marketplace-B,194,False,False,WH-North,362.38,328.41,Tuesday,False,False,,False,,False,,97.1,4.8,106.9
2025-03-12,P1000,Electronics,315.76,0.0,315.76,27,8525.52,Marketplace-B,167,False,False,WH-North,362.38,328.41,Wednesday,False,False,,False,,False,,97.1,4.8,106.9
2025-03-13,P1000,Electronics,315.76,0.0,315.76,21,6630.96,Marketplace-B,146,False,False,WH-West,362.38,328.41,Thursday,False,False,,False,,False,,97.1,4.8,106.9
2025-03-14,P1000,Electronics,315.76,0.0,315.76,21,6630.96,Marketplace-A,125,False,False,WH-East,362.38,328.41,Friday,False,False,,False,,False,,97.1,4.8,106.9
2025-03-15,P1000,Electronics,315.76,0.0,315.76,18,5683.68,Marketplace-A,107,False,False,WH-North,362.38,328.41,Saturday,True,False,,False,,False,,97.1,4.8,106.9
2025-03-16,P1000,Electronics,315.76,0.0,315.76,25,7894.0,Marketplace-B,82,False,False,WH-East,362.38,328.41,Sunday,True,False,,False,,False,,97.1,4.8,106.9
2025-03-17,P1000,Electronics,315.76,0.0,315.76,18,5683.68,Marketplace-B,64,False,False,WH-Central,353.62,325.01,Monday,False,False,,False,,False,,97.1,4.8,106.9
2025-03-18,P1000,Electronics,315.76,0.0,315.76,14,4420.64,Marketplace-B,50,False,False,WH-Central,353.62,325.01,Tuesday,False,False,,False,,False,,97.1,4.8,106.9
2025-03-19,P1000,Electronics,324.83,0.0,324.83,17,5522.11,Website,452,True,False,WH-East,353.62,325.01,Wednesday,False,False,,False,,False,,97.1,4.8,106.9
2025-03-20,P1000,Electronics,324.83,0.0,324.83,12,3897.96,Marketplace-B,440,False,False,WH-West,353.62,325.01,Thursday,False,False,,False,,False,,97.1,4.8,106.9
2025-03-21,P1000,Electronics,324.83,0.0,324.83,25,8120.75,Retail Store,415,False,False,WH-North,353.62,325.01,Friday,False,False,,False,,False,,97.1,4.8,106.9
2025-03-22,P1000,Electronics,324.83,0.0,324.83,24,7795.92,Website,391,False,False,WH-North,353.62,325.01,Saturday,True,False,,False,,False,,97.1,4.8,106.9
2025-03-23,P1000,Electronics,324.83,0.0,324.83,21,6821.43,Mobile App,370,False,False,WH-Central,353.62,325.01,Sunday,True,False,,False,,False,,97.1,4.8,106.9
2025-03-24,P1000,Electronics,324.83,0.0,324.83,19,6171.77,Retail Store,351,False,False,WH-East,354.6,319.66,Monday,False,False,,False,,False,,97.1,4.8,106.9
2025-03-25,P1000,Electronics,324.83,0.0,324.83,22,7146.26,Retail Store,329,False,False,WH-West,354.6,319.66,Tuesday,False,False,,False,,False,,97.1,4.8,106.9
2025-03-26,P1000,Electronics,324.83,0.0,324.83,19,6171.77,Retail Store,310,False,False,WH-West,354.6,319.66,Wednesday,False,False,,False,,False,,97.1,4.8,106.9
2025-03-27,P1000,Electronics,324.83,0.0,324.83,21,6821.43,Website,289,False,False,WH-Central,354.6,319.66,Thursday,False,False,,False,,False,,97.1,4.8,106.9
2025-03-28,P1000,Electronics,324.83,0.0,324.83,13,4222.79,Website,276,False,False,WH-South,354.6,319.66,Friday,False,False,,False,,False,,97.1,4.8,106.9
2025-03-29,P1000,Electronics,324.83,0.0,324.83,13,4222.79,Retail Store,263,False,False,WH-South,354.6,319.66,Saturday,True,False,,False,,False,,97.1,4.8,106.9
2025-03-30,P1000,Electronics,324.83,0.0,324.83,21,6821.43,Website,242,False,False,WH-North,354.6,319.66,Sunday,True,False,,False,,False,,97.1,4.8,106.9
2025-03-31,P1000,Electronics,324.83,0.0,324.83,20,6496.6,Marketplace-B,222,False,False,WH-North,353.1,332.27,Monday,False,False,,False,,False,,97.1,4.8,106.9
2025-04-01,P1000,Electronics,324.83,0.0,324.83,15,4872.45,Marketplace-A,207,False,False,WH-Central,353.1,332.27,Tuesday,False,False,,False,,False,,81.1,3.01,92.5
2025-04-02,P1000,Electronics,324.83,0.0,324.83,27,8770.41,Marketplace-A,180,False,False,WH-West,353.1,332.27,Wednesday,False,False,,False,,False,,81.1,3.01,92.5
2025-04-03,P1000,Electronics,324.83,0.0,324.83,15,4872.45,Marketplace-B,165,False,False,WH-Central,353.1,332.27,Thursday,False,False,,False,,False,,81.1,3.01,92.5
2025-04-04,P1000,Electronics,324.83,0.0,324.83,19,6171.77,Marketplace-B,146,False,False,WH-North,353.1,332.27,Friday,False,False,,False,,False,,81.1,3.01,92.5
2025-04-05,P1000,Electronics,324.83,0.0,324.83,22,7146.26,Marketplace-A,124,False,False,WH-West,353.1,332.27,Saturday,True,False,,False,,False,,81.1,3.01,92.5
2025-04-06,P1000,Electronics,324.83,0.0,324.83,17,5522.11,Retail Store,107,False,False,WH-West,353.1,332.27,Sunday,True,False,,False,,False,,81.1,3.01,92.5
2025-04-07,P1000,Electronics,324.83,0.0,324.83,18,5846.94,Retail Store,89,False,False,WH-South,350.61,328.27,Monday,False,False,,False,,False,,81.1,3.01,92.5
2025-04-08,P1000,Electronics,324.83,0.0,324.83,14,4547.62,Retail Store,75,False,False,WH-Central,350.61,328.27,Tuesday,False,False,,False,,False,,81.1,3.01,92.5
2025-04-09,P1000,Electronics,324.83,0.0,324.83,25,8120.75,Mobile App,50,False,False,WH-West,350.61,328.27,Wednesday,False,False,,False,,False,,81.1,3.01,92.5
2025-04-10,P1000,Electronics,324.83,0.0,324.83,20,6496.6,Retail Store,404,True,False,WH-East,350.61,328.27,Thursday,False,False,,False,,False,,81.1,3.01,92.5
