event_id,session_id,order_id,timestamp,customer_id,customer_segment,product_id,category,event_type,device,channel,price_shown,quantity,total_amount,payment_method
228,S228,,2024-01-19 07:25:00,C102887,Returning,P1011,Fashion,view,tablet,Marketplace-A,174.58,,,
229,S229,,2024-01-22 05:20:00,C101347,VIP,P1037,Beauty & Personal Care,view,desktop,Website,280.39,,,
230,S230,,2024-01-22 13:32:00,C103021,Returning,P1022,Home & Kitchen,view,mobile,Mobile App,758.2,,,
231,S231,,2024-01-22 18:30:00,C103059,Returning,P1022,Home & Kitchen,view,mobile,Mobile App,758.2,,,
232,S232,,2024-01-22 06:57:00,C100942,Returning,P1068,Travel & Hospitality,view,desktop,Mobile App,75.08,,,
233,S233,,2024-01-22 09:35:00,C103026,New,P1068,Travel & Hospitality,view,desktop,Mobile App,75.08,,,
234,S233,,2024-01-22 09:38:00,C103026,New,P1068,Travel & Hospitality,add_to_cart,mobile,Mobile App,75.08,,,
235,S235,,2024-01-22 21:54:00,C102371,Returning,P1060,Travel & Hospitality,view,desktop,Retail Store,281.48,,,
236,S235,,2024-01-22 21:57:00,C102371,Returning,P1060,Travel & Hospitality,add_to_cart,desktop,Retail Store,281.48,,,
237,S235,O235,2024-01-22 22:00:00,C102371,Returning,P1060,Travel & Hospitality,purchase,tablet,Retail Store,281.48,3.0,844.44,Net Banking
238,S238,,2024-01-22 21:42:00,C100305,Returning,P1005,Electronics,view,mobile,Marketplace-B,422.47,,,
239,S238,,2024-01-22 21:45:00,C100305,Returning,P1005,Electronics,add_to_cart,tablet,Marketplace-B,422.47,,,
240,S240,,2024-01-22 14:43:00,C102284,New,P1055,Sports & Outdoors,view,mobile,Mobile App,733.42,,,
241,S240,,2024-01-22 14:46:00,C102284,New,P1055,Sports & Outdoors,add_to_cart,mobile,Mobile App,733.42,,,
242,S242,,2024-01-22 10:20:00,C100582,Loyal,P1060,Travel & Hospitality,view,tablet,Retail Store,281.48,,,
243,S243,,2024-01-22 22:39:00,C103662,Loyal,P1055,Sports & Outdoors,view,desktop,Mobile App,733.42,,,
244,S243,,2024-01-22 22:42:00,C103662,Loyal,P1055,Sports & Outdoors,add_to_cart,mobile,Mobile App,733.42,,,
245,S245,,2024-01-22 13:31:00,C101268,Loyal,P1011,Fashion,view,mobile,Marketplace-B,264.12,,,
246,S246,,2024-01-22 21:43:00,C102237,Returning,P1060,Travel & Hospitality,view,mobile,Retail Store,281.48,,,
247,S246,,2024-01-22 21:46:00,C102237,Returning,P1060,Travel & Hospitality,add_to_cart,tablet,Retail Store,281.48,,,
248,S246,O246,2024-01-22 21:49:00,C102237,Returning,P1060,Travel & Hospitality,purchase,desktop,Retail Store,281.48,2.0,562.96,Credit Card
249,S249,,2024-01-22 16:17:00,C100759,Returning,P1055,Sports & Outdoors,view,tablet,Mobile App,733.42,,,
250,S250,,2024-01-22 03:51:00,C101869,Loyal,P1022,Home & Kitchen,view,mobile,Mobile App,758.2,,,
251,S250,,2024-01-22 03:54:00,C101869,Loyal,P1022,Home & Kitchen,add_to_cart,tablet,Mobile App,758.2,,,
252,S252,,2024-01-22 04:28:00,C100056,New,P1068,Travel & Hospitality,view,tablet,Mobile App,75.08,,,
253,S252,,2024-01-22 04:31:00,C100056,New,P1068,Travel & Hospitality,add_to_cart,tablet,Mobile App,75.08,,,
254,S252,O252,2024-01-22 04:34:00,C100056,New,P1068,Travel & Hospitality,purchase,mobile,Mobile App,75.08,1.0,75.08,Net Banking
255,S255,,2024-01-22 11:41:00,C103584,Returning,P1005,Electronics,view,desktop,Marketplace-B,422.47,,,
256,S256,,2024-01-22 15:41:00,C101902,New,P1037,Beauty & Personal Care,view,desktop,Website,280.39,,,
257,S257,,2024-01-22 18:46:00,C103420,Returning,P1060,Travel & Hospitality,view,tablet,Retail Store,281.48,,,
258,S258,,2024-01-22 05:46:00,C100280,Returning,P1022,Home & Kitchen,view,desktop,Mobile App,758.2,,,
259,S258,,2024-01-22 05:49:00,C100280,Returning,P1022,Home & Kitchen,add_to_cart,tablet,Mobile App,758.2,,,
260,S258,O258,2024-01-22 05:52:00,C100280,Returning,P1022,Home & Kitchen,purchase,tablet,Mobile App,758.2,1.0,758.2,Wallet
261,S261,,2024-01-22 18:45:00,C103095,New,P1011,Fashion,view,tablet,Marketplace-B,264.12,,,
262,S262,,2024-01-22 19:09:00,C101271,Returning,P1060,Travel & Hospitality,view,desktop,Retail Store,281.48,,,
263,S262,,2024-01-22 19:12:00,C101271,Returning,P1060,Travel & Hospitality,add_to_cart,tablet,Retail Store,281.48,,,
264,S264,,2024-01-22 12:19:00,C102344,Returning,P1060,Travel & Hospitality,view,desktop,Retail Store,281.48,,,
265,S265,,2024-01-22 08:58:00,C103639,Returning,P1005,Electronics,view,desktop,Marketplace-B,422.47,,,
266,S266,,2024-01-22 22:38:00,C103068,Returning,P1011,Fashion,view,desktop,Marketplace-B,264.12,,,
267,S267,,2024-01-22 02:26:00,C102143,New,P1060,Travel & Hospitality,view,desktop,Retail Store,281.48,,,
268,S268,,2024-01-22 20:10:00,C100173,New,P1011,Fashion,view,mobile,Marketplace-B,264.12,,,
269,S268,,2024-01-22 20:13:00,C100173,New,P1011,Fashion,add_to_cart,desktop,Marketplace-B,264.12,,,
270,S268,O268,2024-01-22 20:16:00,C100173,New,P1011,Fashion,purchase,tablet,Marketplace-B,264.12,1.0,264.12,Net Banking
271,S271,,2024-01-22 17:34:00,C103316,Loyal,P1037,Beauty & Personal Care,view,tablet,Website,280.39,,,
272,S271,,2024-01-22 17:37:00,C103316,Loyal,P1037,Beauty & Personal Care,add_to_cart,mobile,Website,280.39,,,
273,S271,O271,2024-01-22 17:40:00,C103316,Loyal,P1037,Beauty & Personal Care,purchase,tablet,Website,280.39,1.0,280.39,Credit Card
274,S274,,2024-01-22 11:32:00,C103599,Loyal,P1060,Travel & Hospitality,view,desktop,Retail Store,281.48,,,
275,S274,,2024-01-22 11:35:00,C103599,Loyal,P1060,Travel & Hospitality,add_to_cart,mobile,Retail Store,281.48,,,
276,S276,,2024-01-22 03:55:00,C103669,Loyal,P1022,Home & Kitchen,view,mobile,Mobile App,758.2,,,
277,S277,,2024-01-22 19:34:00,C102486,Returning,P1011,Fashion,view,desktop,Marketplace-B,264.12,,,
278,S278,,2024-01-22 11:16:00,C101630,Loyal,P1011,Fashion,view,tablet,Marketplace-B,264.12,,,
279,S278,,2024-01-22 11:19:00,C101630,Loyal,P1011,Fashion,add_to_cart,mobile,Marketplace-B,264.12,,,
280,S280,,2024-01-22 14:17:00,C100512,New,P1055,Sports & Outdoors,view,desktop,Mobile App,733.42,,,
281,S280,,2024-01-22 14:20:00,C100512,New,P1055,Sports & Outdoors,add_to_cart,desktop,Mobile App,733.42,,,
282,S280,O280,2024-01-22 14:23:00,C100512,New,P1055,Sports & Outdoors,purchase,tablet,Mobile App,733.42,1.0,733.42,Debit Card
283,S283,,2024-01-22 19:26:00,C102016,VIP,P1068,Travel & Hospitality,view,mobile,Mobile App,75.08,,,
284,S284,,2024-01-22 15:22:00,C101746,Returning,P1011,Fashion,view,tablet,Marketplace-B,264.12,,,
285,S285,,2024-01-22 12:36:00,C103543,New,P1005,Electronics,view,mobile,Marketplace-B,422.47,,,
286,S286,,2024-01-22 14:19:00,C102169,VIP,P1037,Beauty & Personal Care,view,mobile,Website,280.39,,,
287,S287,,2024-01-22 00:09:00,C102856,New,P1011,Fashion,view,mobile,Marketplace-B,264.12,,,
288,S288,,2024-01-22 17:50:00,C101083,Returning,P1005,Electronics,view,tablet,Marketplace-B,422.47,,,
289,S289,,2024-01-22 05:01:00,C100582,Loyal,P1060,Travel & Hospitality,view,mobile,Retail Store,281.48,,,
290,S289,,2024-01-22 05:04:00,C100582,Loyal,P1060,Travel & Hospitality,add_to_cart,desktop,Retail Store,281.48,,,
291,S289,O289,2024-01-22 05:07:00,C100582,Loyal,P1060,Travel & Hospitality,purchase,mobile,Retail Store,281.48,1.0,281.48,UPI
292,S292,,2024-01-25 20:41:00,C101799,Returning,P1068,Travel & Hospitality,view,desktop,Website,75.08,,,
293,S292,,2024-01-25 20:44:00,C101799,Returning,P1068,Travel & Hospitality,add_to_cart,mobile,Website,75.08,,,
294,S292,O292,2024-01-25 20:47:00,C101799,Returning,P1068,Travel & Hospitality,purchase,mobile,Website,75.08,1.0,75.08,Credit Card
295,S295,,2024-01-25 03:00:00,C101893,VIP,P1022,Home & Kitchen,view,tablet,Retail Store,758.2,,,
296,S295,,2024-01-25 03:03:00,C101893,VIP,P1022,Home & Kitchen,add_to_cart,tablet,Retail Store,758.2,,,
297,S297,,2024-01-25 12:33:00,C101540,Loyal,P1005,Electronics,view,mobile,Retail Store,473.09,,,
298,S298,,2024-01-25 05:33:00,C101989,New,P1037,Beauty & Personal Care,view,tablet,Marketplace-A,280.39,,,
299,S299,,2024-01-25 02:53:00,C103325,Returning,P1005,Electronics,view,desktop,Retail Store,473.09,,,
300,S299,,2024-01-25 02:56:00,C103325,Returning,P1005,Electronics,add_to_cart,mobile,Retail Store,473.09,,,
301,S299,O299,2024-01-25 02:59:00,C103325,Returning,P1005,Electronics,purchase,desktop,Retail Store,473.09,1.0,473.09,Net Banking
302,S302,,2024-01-25 11:37:00,C101255,Returning,P1011,Fashion,view,mobile,Marketplace-B,264.12,,,
303,S302,,2024-01-25 11:40:00,C101255,Returning,P1011,Fashion,add_to_cart,tablet,Marketplace-B,264.12,,,
304,S304,,2024-01-25 12:42:00,C101058,Loyal,P1011,Fashion,view,mobile,Marketplace-B,264.12,,,
305,S305,,2024-01-25 09:51:00,C102993,Returning,P1068,Travel & Hospitality,view,desktop,Website,75.08,,,
306,S306,,2024-01-25 22:10:00,C101322,VIP,P1060,Travel & Hospitality,view,desktop,Retail Store,281.48,,,
307,S307,,2024-01-25 07:13:00,C103287,New,P1011,Fashion,view,desktop,Marketplace-B,264.12,,,
308,S308,,2024-01-25 16:41:00,C103172,Returning,P1005,Electronics,view,tablet,Retail Store,473.09,,,
309,S309,,2024-01-25 07:11:00,C101191,New,P1060,Travel & Hospitality,view,mobile,Retail Store,281.48,,,
310,S310,,2024-01-25 21:13:00,C100063,VIP,P1055,Sports & Outdoors,view,mobile,Retail Store,733.42,,,
311,S311,,2024-01-25 11:46:00,C100758,Loyal,P1055,Sports & Outdoors,view,desktop,Retail Store,733.42,,,
312,S312,,2024-01-25 03:55:00,C100051,New,P1005,Electronics,view,mobile,Retail Store,473.09,,,
313,S313,,2024-01-25 21:46:00,C100814,New,P1037,Beauty & Personal Care,view,desktop,Marketplace-A,280.39,,,
314,S314,,2024-01-25 11:26:00,C103855,New,P1068,Travel & Hospitality,view,tablet,Website,75.08,,,
315,S315,,2024-01-25 17:11:00,C101851,New,P1060,Travel & Hospitality,view,mobile,Retail Store,281.48,,,
316,S316,,2024-01-25 08:03:00,C101220,New,P1068,Travel & Hospitality,view,desktop,Website,75.08,,,
317,S317,,2024-01-25 20:20:00,C102588,Returning,P1055,Sports & Outdoors,view,mobile,Retail Store,733.42,,,
318,S318,,2024-01-28 04:40:00,C103137,Loyal,P1005,Electronics,view,mobile,Website,473.09,,,
319,S319,,2024-01-28 11:52:00,C103591,Returning,P1068,Travel & Hospitality,view,desktop,Retail Store,75.08,,,
320,S320,,2024-01-28 17:49:00,C100441,New,P1060,Travel & Hospitality,view,mobile,Mobile App,281.48,,,
321,S321,,2024-01-28 01:03:00,C103617,Returning,P1014,Fashion,view,desktop,Mobile App,171.35,,,
322,S321,,2024-01-28 01:06:00,C103617,Returning,P1014,Fashion,add_to_cart,desktop,Mobile App,171.35,,,
323,S323,,2024-01-28 12:23:00,C102673,Loyal,P1014,Fashion,view,desktop,Mobile App,171.35,,,
324,S324,,2024-01-28 21:16:00,C100576,New,P1060,Travel & Hospitality,view,desktop,Mobile App,281.48,,,
325,S324,,2024-01-28 21:19:00,C100576,New,P1060,Travel & Hospitality,add_to_cart,desktop,Mobile App,281.48,,,
326,S326,,2024-01-28 13:01:00,C100699,New,P1068,Travel & Hospitality,view,mobile,Retail Store,75.08,,,
327,S327,,2024-01-28 18:17:00,C101035,Returning,P1022,Home & Kitchen,view,desktop,Marketplace-B,758.2,,,
328,S328,,2024-01-28 18:51:00,C100942,Returning,P1011,Fashion,view,tablet,Retail Store,264.12,,,
329,S328,,2024-01-28 18:54:00,C100942,Returning,P1011,Fashion,add_to_cart,tablet,Retail Store,264.12,,,
330,S330,,2024-01-28 12:48:00,C103534,Loyal,P1060,Travel & Hospitality,view,tablet,Mobile App,281.48,,,
331,S330,,2024-01-28 12:51:00,C103534,Loyal,P1060,Travel & Hospitality,add_to_cart,mobile,Mobile App,281.48,,,
332,S332,,2024-01-28 14:43:00,C102519,Loyal,P1060,Travel & Hospitality,view,desktop,Mobile App,281.48,,,
333,S333,,2024-01-28 02:35:00,C103762,Loyal,P1055,Sports & Outdoors,view,desktop,Marketplace-B,733.42,,,
334,S333,,2024-01-28 02:38:00,C103762,Loyal,P1055,Sports & Outdoors,add_to_cart,tablet,Marketplace-B,733.42,,,
335,S335,,2024-01-28 11:15:00,C103751,New,P1014,Fashion,view,desktop,Mobile App,171.35,,,
336,S336,,2024-01-28 04:13:00,C103382,Returning,P1037,Beauty & Personal Care,view,tablet,Marketplace-B,280.39,,,
337,S337,,2024-01-28 22:34:00,C101945,New,P1037,Beauty & Personal Care,view,desktop,Marketplace-B,280.39,,,
338,S338,,2024-01-28 02:40:00,C100549,New,P1068,Travel & Hospitality,view,tablet,Retail Store,75.08,,,
339,S338,,2024-01-28 02:43:00,C100549,New,P1068,Travel & Hospitality,add_to_cart,desktop,Retail Store,75.08,,,
340,S338,O338,2024-01-28 02:46:00,C100549,New,P1068,Travel & Hospitality,purchase,tablet,Retail Store,75.08,2.0,150.16,COD
341,S341,,2024-01-28 15:01:00,C102281,Returning,P1022,Home & Kitchen,view,mobile,Marketplace-B,758.2,,,
342,S341,,2024-01-28 15:04:00,C102281,Returning,P1022,Home & Kitchen,add_to_cart,tablet,Marketplace-B,758.2,,,
343,S343,,2024-01-28 18:14:00,C103133,Returning,P1022,Home & Kitchen,view,tablet,Marketplace-B,758.2,,,
344,S344,,2024-01-28 12:55:00,C100684,Returning,P1037,Beauty & Personal Care,view,mobile,Marketplace-B,280.39,,,
345,S345,,2024-01-28 11:48:00,C101108,New,P1068,Travel & Hospitality,view,mobile,Retail Store,75.08,,,
346,S345,,2024-01-28 11:51:00,C101108,New,P1068,Travel & Hospitality,add_to_cart,tablet,Retail Store,75.08,,,
347,S347,,2024-01-28 04:29:00,C103772,VIP,P1068,Travel & Hospitality,view,desktop,Retail Store,75.08,,,
348,S347,,2024-01-28 04:32:00,C103772,VIP,P1068,Travel & Hospitality,add_to_cart,desktop,Retail Store,75.08,,,
349,S349,,2024-01-28 06:00:00,C101983,New,P1060,Travel & Hospitality,view,mobile,Mobile App,281.48,,,
350,S350,,2024-01-28 08:37:00,C101266,Returning,P1005,Electronics,view,mobile,Website,473.09,,,
351,S350,,2024-01-28 08:40:00,C101266,Returning,P1005,Electronics,add_to_cart,desktop,Website,473.09,,,
352,S352,,2024-01-28 05:43:00,C100531,Returning,P1055,Sports & Outdoors,view,tablet,Marketplace-B,733.42,,,
353,S353,,2024-01-28 16:39:00,C100386,New,P1022,Home & Kitchen,view,desktop,Marketplace-B,758.2,,,
354,S354,,2024-01-28 22:14:00,C102461,VIP,P1005,Electronics,view,desktop,Website,473.09,,,
355,S355,,2024-01-28 20:06:00,C101755,Returning,P1005,Electronics,view,tablet,Website,473.09,,,
356,S356,,2024-01-28 14:57:00,C102384,VIP,P1014,Fashion,view,tablet,Mobile App,171.35,,,
357,S357,,2024-01-28 04:46:00,C102137,Loyal,P1011,Fashion,view,mobile,Retail Store,264.12,,,
358,S357,,2024-01-28 04:49:00,C102137,Loyal,P1011,Fashion,add_to_cart,mobile,Retail Store,264.12,,,
359,S357,O357,2024-01-28 04:52:00,C102137,Loyal,P1011,Fashion,purchase,desktop,Retail Store,264.12,1.0,264.12,COD
360,S360,,2024-01-28 10:54:00,C103891,VIP,P1068,Travel & Hospitality,view,desktop,Retail Store,75.08,,,
361,S361,,2024-01-28 14:53:00,C100337,Loyal,P1014,Fashion,view,desktop,Mobile App,171.35,,,
362,S362,,2024-01-28 22:18:00,C102592,Returning,P1068,Travel & Hospitality,view,desktop,Retail Store,75.08,,,
363,S362,,2024-01-28 22:21:00,C102592,Returning,P1068,Travel & Hospitality,add_to_cart,desktop,Retail Store,75.08,,,
364,S362,O362,2024-01-28 22:24:00,C102592,Returning,P1068,Travel & Hospitality,purchase,desktop,Retail Store,75.08,1.0,75.08,COD
365,S365,,2024-01-28 18:44:00,C102403,New,P1037,Beauty & Personal Care,view,desktop,Marketplace-B,280.39,,,
366,S365,,2024-01-28 18:47:00,C102403,New,P1037,Beauty & Personal Care,add_to_cart,tablet,Marketplace-B,280.39,,,
367,S367,,2024-01-28 12:07:00,C101384,Loyal,P1011,Fashion,view,tablet,Retail Store,264.12,,,
368,S368,,2024-01-28 03:18:00,C101428,VIP,P1014,Fashion,view,desktop,Mobile App,171.35,,,
369,S368,,2024-01-28 03:21:00,C101428,VIP,P1014,Fashion,add_to_cart,mobile,Mobile App,171.35,,,
370,S370,,2024-01-28 06:49:00,C100276,Loyal,P1005,Electronics,view,desktop,Website,473.09,,,
371,S371,,2024-01-31 21:02:00,C102090,Loyal,P1014,Fashion,view,mobile,Retail Store,171.35,,,
372,S371,,2024-01-31 21:05:00,C102090,Loyal,P1014,Fashion,add_to_cart,mobile,Retail Store,171.35,,,
373,S371,O371,2024-01-31 21:08:00,C102090,Loyal,P1014,Fashion,purchase,tablet,Retail Store,171.35,1.0,171.35,Credit Card
374,S374,,2024-01-31 16:30:00,C103677,New,P1055,Sports & Outdoors,view,desktop,Website,769.63,,,
375,S375,,2024-01-31 00:57:00,C100637,Returning,P1049,Sports & Outdoors,view,tablet,Retail Store,714.45,,,
376,S376,,2024-01-31 00:05:00,C103858,VIP,P1055,Sports & Outdoors,view,tablet,Website,769.63,,,
377,S377,,2024-01-31 15:23:00,C100470,Returning,P1037,Beauty & Personal Care,view,mobile,Retail Store,280.39,,,
378,S378,,2024-01-31 01:05:00,C103151,Returning,P1005,Electronics,view,mobile,Marketplace-B,473.09,,,
379,S379,,2024-01-31 15:39:00,C103395,New,P1005,Electronics,view,mobile,Marketplace-B,473.09,,,
380,S380,,2024-01-31 20:24:00,C103315,Returning,P1049,Sports & Outdoors,view,mobile,Retail Store,714.45,,,
381,S380,,2024-01-31 20:27:00,C103315,Returning,P1049,Sports & Outdoors,add_to_cart,mobile,Retail Store,714.45,,,
382,S382,,2024-01-31 08:25:00,C101393,VIP,P1022,Home & Kitchen,view,tablet,Mobile App,758.2,,,
383,S383,,2024-01-31 04:41:00,C100168,New,P1049,Sports & Outdoors,view,desktop,Retail Store,714.45,,,
384,S384,,2024-01-31 03:57:00,C103770,New,P1068,Travel & Hospitality,view,desktop,Marketplace-B,75.08,,,
385,S384,,2024-01-31 04:00:00,C103770,New,P1068,Travel & Hospitality,add_to_cart,desktop,Marketplace-B,75.08,,,
386,S386,,2024-01-31 01:40:00,C102881,Loyal,P1068,Travel & Hospitality,view,tablet,Marketplace-B,75.08,,,
387,S387,,2024-01-31 05:31:00,C100743,New,P1055,Sports & Outdoors,view,mobile,Website,769.63,,,
388,S387,,2024-01-31 05:34:00,C100743,New,P1055,Sports & Outdoors,add_to_cart,desktop,Website,769.63,,,
389,S387,O387,2024-01-31 05:37:00,C100743,New,P1055,Sports & Outdoors,purchase,desktop,Website,769.63,1.0,769.63,UPI
390,S390,,2024-01-31 15:40:00,C100004,Returning,P1014,Fashion,view,tablet,Retail Store,171.35,,,
391,S390,,2024-01-31 15:43:00,C100004,Returning,P1014,Fashion,add_to_cart,tablet,Retail Store,171.35,,,
392,S390,O390,2024-01-31 15:46:00,C100004,Returning,P1014,Fashion,purchase,tablet,Retail Store,171.35,1.0,171.35,Debit Card
393,S393,,2024-01-31 11:01:00,C103344,Loyal,P1060,Travel & Hospitality,view,mobile,Marketplace-A,281.48,,,
394,S394,,2024-01-31 04:53:00,C102496,New,P1049,Sports & Outdoors,view,tablet,Retail Store,714.45,,,
395,S395,,2024-01-31 01:45:00,C102177,Returning,P1011,Fashion,view,tablet,Marketplace-A,264.12,,,
396,S395,,2024-01-31 01:48:00,C102177,Returning,P1011,Fashion,add_to_cart,desktop,Marketplace-A,264.12,,,
397,S395,O395,2024-01-31 01:51:00,C102177,Returning,P1011,Fashion,purchase,tablet,Marketplace-A,264.12,2.0,528.24,Credit Card
398,S398,,2024-01-31 00:21:00,C100886,New,P1037,Beauty & Personal Care,view,tablet,Retail Store,280.39,,,
399,S399,,2024-01-31 22:45:00,C101487,Returning,P1055,Sports & Outdoors,view,desktop,Website,769.63,,,
400,S400,,2024-01-31 03:44:00,C103035,New,P1055,Sports & Outdoors,view,desktop,Website,769.63,,,
401,S400,,2024-01-31 03:47:00,C103035,New,P1055,Sports & Outdoors,add_to_cart,tablet,Website,769.63,,,
402,S402,,2024-01-31 19:22:00,C100125,New,P1005,Electronics,view,tablet,Marketplace-B,473.09,,,
403,S402,,2024-01-31 19:25:00,C100125,New,P1005,Electronics,add_to_cart,tablet,Marketplace-B,473.09,,,
404,S404,,2024-01-31 19:34:00,C101866,Returning,P1014,Fashion,view,tablet,Retail Store,171.35,,,
405,S404,,2024-01-31 19:37:00,C101866,Returning,P1014,Fashion,add_to_cart,tablet,Retail Store,171.35,,,
406,S404,O404,2024-01-31 19:40:00,C101866,Returning,P1014,Fashion,purchase,desktop,Retail Store,171.35,1.0,171.35,Credit Card
407,S407,,2024-01-31 02:56:00,C103291,New,P1022,Home & Kitchen,view,desktop,Mobile App,758.2,,,
408,S408,,2024-01-31 05:49:00,C103602,Loyal,P1022,Home & Kitchen,view,tablet,Mobile App,758.2,,,
409,S409,,2024-01-31 16:51:00,C102298,New,P1049,Sports & Outdoors,view,tablet,Retail Store,714.45,,,
410,S410,,2024-01-31 12:18:00,C101351,Loyal,P1005,Electronics,view,tablet,Marketplace-B,473.09,,,
411,S411,,2024-01-31 10:47:00,C103504,New,P1060,Travel & Hospitality,view,desktop,Marketplace-A,281.48,,,
412,S412,,2024-01-31 13:01:00,C103622,New,P1068,Travel & Hospitality,view,desktop,Marketplace-B,75.08,,,
413,S413,,2024-01-31 04:33:00,C101980,New,P1055,Sports & Outdoors,view,mobile,Website,769.63,,,
414,S414,,2024-01-31 21:54:00,C101572,Returning,P1014,Fashion,view,desktop,Retail Store,171.35,,,
415,S414,,2024-01-31 21:57:00,C101572,Returning,P1014,Fashion,add_to_cart,mobile,Retail Store,171.35,,,
416,S416,,2024-01-31 17:21:00,C101564,VIP,P1068,Travel & Hospitality,view,tablet,Marketplace-B,75.08,,,
417,S417,,2024-02-03 05:02:00,C103546,Returning,P1037,Beauty & Personal Care,view,tablet,Mobile App,280.39,,,
418,S417,,2024-02-03 05:05:00,C103546,Returning,P1037,Beauty & Personal Care,add_to_cart,desktop,Mobile App,280.39,,,
419,S419,,2024-02-03 01:29:00,C102281,Returning,P1049,Sports & Outdoors,view,tablet,Marketplace-A,714.45,,,
420,S420,,2024-02-03 08:06:00,C101626,New,P1005,Electronics,view,tablet,Website,397.53,,,
421,S421,,2024-02-03 20:42:00,C101568,Returning,P1055,Sports & Outdoors,view,desktop,Marketplace-B,711.91,,,
422,S421,,2024-02-03 20:45:00,C101568,Returning,P1055,Sports & Outdoors,add_to_cart,tablet,Marketplace-B,711.91,,,
423,S421,O421,2024-02-03 20:48:00,C101568,Returning,P1055,Sports & Outdoors,purchase,desktop,Marketplace-B,711.91,1.0,711.91,COD
424,S424,,2024-02-03 08:54:00,C100886,New,P1049,Sports & Outdoors,view,tablet,Marketplace-A,714.45,,,
425,S425,,2024-02-03 18:33:00,C101209,Loyal,P1011,Fashion,view,mobile,Marketplace-B,264.12,,,
426,S425,,2024-02-03 18:36:00,C101209,Loyal,P1011,Fashion,add_to_cart,desktop,Marketplace-B,264.12,,,
427,S427,,2024-02-03 05:30:00,C101234,Returning,P1022,Home & Kitchen,view,tablet,Marketplace-A,758.2,,,
428,S428,,2024-02-03 10:22:00,C100168,New,P1005,Electronics,view,mobile,Website,397.53,,,
429,S429,,2024-02-03 08:30:00,C103975,Loyal,P1068,Travel & Hospitality,view,desktop,Retail Store,75.08,,,
