Transaction_ID,Product_ID,Product_Category,Price,Discount,Customer_ID,Customer_Age,Customer_Gender,Purchase_Timestamp,Payment_Method,Shipping_Type,Review_Rating,Purchase Probability
T189464,P6043,Clothing,528.08,92.46,C61847,62,Other,2/27/2024 2:09,Credit Card,Express,5,1
T381949,P1120,Home & Kitchen,856.73,246.76,C13049,39,Other,4/19/2024 5:50,Net Banking,Standard,5,1
T808860,P3711,Home & Kitchen,695.31,7.89,C94442,57,Male,12/25/2024 4:29,Credit Card,Express,2,0
T355717,P8479,Electronics,99.43,13.78,C34919,69,Male,6/19/2024 15:13,Debit Card,Express,5,1
T287565,P4417,Clothing,589.43,69.51,C20938,66,Female,1/17/2024 13:49,Debit Card,Express,3,0
T747058,P7794,Electronics,726.81,143.8,C33075,43,Female,12/7/2024 4:35,Net Banking,Standard,5,1
T727965,P6594,Home & Kitchen,824.61,213.57,C49372,36,Female,11/19/2024 8:19,Debit Card,Express,1,0
T530590,P1536,Books,492.12,109.07,C17322,32,Male,8/6/2024 0:23,PayPal,Standard,4,1
T418134,P6873,Books,253.05,74.96,C24619,45,Male,11/23/2024 1:02,PayPal,Standard,1,0
T820467,P3769,Books,520.25,97.14,C11833,55,Other,6/7/2024 5:37,Net Banking,Standard,4,1
T864859,P6091,Home & Kitchen,706.48,121.05,C67464,39,Male,2/23/2024 13:11,PayPal,Standard,4,1
T640505,P9409,Clothing,682.22,127.05,C22717,30,Male,10/23/2024 20:20,Net Banking,Standard,3,1
T501290,P1563,Electronics,229.92,58.75,C66149,24,Other,6/25/2024 1:52,Credit Card,Standard,2,1
T514943,P1975,Electronics,228,7.24,C55638,50,Male,12/29/2024 13:49,Credit Card,Express,4,1
T966149,P1186,Home & Kitchen,690.42,74.98,C16319,27,Other,7/17/2024 6:40,Net Banking,Express,3,0
T909409,P5766,Books,95.03,21.38,C78617,29,Other,9/20/2024 17:47,Debit Card,Express,3,1
T704083,P2354,Electronics,443.69,109.91,C28280,45,Other,6/13/2024 12:54,Credit Card,Express,4,1
T124048,P5266,Home & Kitchen,625.05,78.42,C25852,51,Male,9/10/2024 16:24,Net Banking,Express,3,0
T517317,P2282,Electronics,706.47,148.05,C43837,46,Other,6/18/2024 14:52,Net Banking,Standard,1,0
T287754,P2960,Clothing,871.4,203.62,C90987,54,Male,2/21/2024 3:34,Debit Card,Express,3,0
T874191,P8556,Home & Kitchen,726.54,48.97,C78147,22,Other,3/13/2024 21:52,Net Banking,Standard,2,0
T688854,P9110,Home & Kitchen,90.33,24.49,C83327,28,Male,1/19/2024 6:53,Credit Card,Standard,1,1
T135081,P8776,Home & Kitchen,10.86,2.26,C22177,61,Female,10/19/2024 23:55,Credit Card,Standard,3,1
T928474,P1228,Clothing,837.38,191.7,C10417,22,Other,8/18/2024 9:37,Net Banking,Standard,2,0
T114238,P6565,Clothing,475.18,125.06,C62233,59,Male,8/3/2024 6:08,Net Banking,Standard,5,1
T449440,P6101,Electronics,703.69,197.59,C24623,44,Female,7/2/2024 2:10,Credit Card,Standard,1,0
T835766,P8422,Clothing,827.75,105.73,C73616,63,Male,7/28/2024 21:04,PayPal,Standard,5,1
T361215,P6546,Books,620.34,130.78,C28245,23,Male,9/24/2024 2:05,Credit Card,Standard,2,0
T340280,P8598,Electronics,604.96,55.13,C75365,19,Male,1/3/2024 17:53,Credit Card,Standard,5,1
T545771,P4333,Electronics,885.9,80.23,C65825,68,Female,8/26/2024 3:47,Credit Card,Standard,4,0
T882647,P1114,Electronics,167.69,44.94,C14611,43,Other,6/17/2024 12:21,PayPal,Standard,3,1
T261864,P7956,Home & Kitchen,199.58,26.07,C99848,41,Female,4/16/2024 6:20,Credit Card,Express,1,0
T528007,P4104,Books,697.57,84.04,C54143,69,Other,11/23/2024 21:13,PayPal,Standard,3,0
T453733,P4965,Clothing,955.58,50.55,C99384,35,Male,2/6/2024 19:18,Debit Card,Standard,4,0
T696951,P8099,Clothing,752.07,59.7,C62899,56,Male,1/1/2024 18:24,Debit Card,Express,5,1
T890300,P7407,Clothing,358,4.19,C59810,58,Male,9/22/2024 6:33,Debit Card,Standard,4,1
T498843,P2495,Electronics,468,91.84,C94938,55,Female,1/18/2024 12:11,PayPal,Express,1,0
T750452,P1124,Electronics,314.15,31.25,C77020,18,Male,7/14/2024 7:16,Debit Card,Express,2,1
T285374,P4774,Books,823.1,96.79,C81118,62,Other,2/6/2024 15:12,Debit Card,Standard,3,0
T375716,P7751,Clothing,288.68,12.29,C43811,42,Female,1/17/2024 18:27,Net Banking,Standard,2,0
T170934,P5507,Electronics,540.72,110.84,C88463,29,Other,6/30/2024 12:23,Debit Card,Standard,4,1
T449533,P6004,Books,391.92,70.66,C15962,40,Male,8/7/2024 3:45,PayPal,Express,4,1
T552316,P7965,Home & Kitchen,408.3,7.87,C21444,34,Other,10/24/2024 2:46,Net Banking,Standard,1,0
T512631,P1010,Clothing,387.03,107.53,C91065,35,Other,5/1/2024 22:03,Credit Card,Standard,5,1
T733979,P2535,Home & Kitchen,173,8.44,C42657,63,Other,12/10/2024 16:42,Credit Card,Express,5,1
T770890,P1415,Clothing,950.15,165.3,C27482,68,Female,4/1/2024 17:10,Credit Card,Standard,1,0
T160222,P6348,Clothing,362.11,74.27,C40991,46,Male,10/19/2024 5:28,PayPal,Express,3,1
T897370,P2779,Books,14.86,3.82,C26436,49,Other,4/4/2024 7:48,Net Banking,Express,5,1
T491567,P1613,Home & Kitchen,368.15,36.49,C35270,26,Male,6/16/2024 2:40,Debit Card,Standard,3,1
T106413,P5771,Books,929.4,172.81,C79778,38,Other,10/15/2024 23:01,PayPal,Standard,5,1
T708463,P5018,Clothing,217.68,10.64,C38440,45,Male,5/26/2024 20:36,Net Banking,Standard,5,1
T640188,P7046,Electronics,937.35,257.64,C33874,54,Female,3/3/2024 1:27,PayPal,Standard,3,0
T206342,P6805,Electronics,636.59,3.58,C27093,41,Other,3/13/2024 2:56,Debit Card,Standard,2,0
T344638,P7417,Electronics,707.1,60.94,C24070,32,Other,3/19/2024 5:56,PayPal,Standard,3,0
T859802,P6914,Electronics,785.62,223.95,C52737,39,Male,1/14/2024 1:19,Credit Card,Standard,1,0
T459514,P8269,Books,578.74,34.1,C62539,52,Other,11/6/2024 11:04,PayPal,Express,1,0
T799163,P7892,Clothing,877.08,33.11,C93182,53,Male,4/24/2024 13:10,Debit Card,Standard,4,0
T774844,P1772,Books,980.37,286.86,C86716,25,Other,2/24/2024 8:14,Credit Card,Standard,2,0
T816044,P1670,Home & Kitchen,509.18,68.87,C98127,26,Female,2/21/2024 0:43,Credit Card,Standard,1,0
T433814,P3702,Books,277.49,14.85,C65100,29,Male,10/17/2024 14:27,Debit Card,Express,4,1
T865416,P8050,Clothing,887.98,8.08,C41870,69,Other,11/30/2024 15:37,Net Banking,Express,4,0
T570055,P1653,Clothing,440.31,4.61,C37006,53,Female,8/19/2024 14:27,Debit Card,Express,5,1
T338038,P3385,Home & Kitchen,912.78,11.1,C10495,30,Female,3/24/2024 12:53,PayPal,Express,3,0
T183937,P8985,Electronics,616.83,34.87,C91028,63,Female,7/12/2024 22:54,Credit Card,Express,5,1
T260421,P2914,Clothing,862.96,242.38,C30390,30,Female,8/2/2024 0:24,Debit Card,Express,2,0
T674141,P7678,Clothing,308.91,44.54,C96359,29,Male,1/21/2024 11:20,Credit Card,Express,3,1
T439369,P3198,Electronics,146.22,17.8,C17592,36,Female,3/27/2024 10:41,Debit Card,Standard,4,1
T140870,P6062,Clothing,878.53,160.87,C14195,38,Male,9/11/2024 23:11,Net Banking,Express,2,0
T665736,P5896,Electronics,321.23,44.94,C88228,51,Female,12/12/2024 17:38,Net Banking,Express,4,1
T523656,P6041,Clothing,249.88,7.91,C38769,47,Female,6/2/2024 6:33,PayPal,Express,5,1
T716062,P6242,Clothing,62.43,18.42,C31923,18,Male,10/11/2024 10:46,PayPal,Standard,1,1
T548419,P9803,Clothing,701.8,93,C94385,39,Female,6/10/2024 16:47,Debit Card,Express,3,0
T228379,P9571,Books,650.85,172.99,C85357,24,Male,6/23/2024 1:17,Debit Card,Standard,1,0
T530590,P1536,Books,492.12,109.07,C17322,32,Male,8/6/2024 0:23,PayPal,Standard,4,1
T882567,P6323,Electronics,445.63,7.15,C37823,25,Male,6/7/2024 1:16,Credit Card,Standard,5,1
T789144,P4357,Clothing,810.11,62.07,C16272,54,Female,11/5/2024 9:09,Credit Card,Express,3,0
T568309,P5949,Clothing,299.27,11.66,C81378,49,Male,11/16/2024 14:48,Credit Card,Express,5,1
T555901,P2707,Home & Kitchen,326.6,41.09,C57328,29,Male,3/10/2024 7:36,Credit Card,Standard,5,1
T922515,P6007,Electronics,398.47,89.77,C66865,57,Female,5/2/2024 11:05,Debit Card,Standard,5,1
T436533,P6627,Books,608.67,122.83,C89807,22,Male,6/1/2024 11:57,PayPal,Standard,1,0
T475888,P1679,Electronics,812.85,67.86,C45975,36,Other,12/23/2024 0:16,PayPal,Express,1,0
T487094,P1057,Clothing,32.35,0.52,C16587,61,Female,8/14/2024 12:18,Debit Card,Express,3,1
T767876,P4674,Books,885.39,114.56,C23621,57,Female,1/26/2024 8:57,PayPal,Standard,2,0
T487094,P1057,Clothing,32.35,0.52,C16587,61,Female,8/14/2024 12:18,Debit Card,Express,3,1
T750452,P1124,Electronics,314.15,31.25,C77020,18,Male,7/14/2024 7:16,Debit Card,Express,2,1
T572043,P4655,Home & Kitchen,121.82,27.48,C20598,38,Other,11/6/2024 22:47,PayPal,Standard,5,1
T935818,P2945,Clothing,62.59,4.34,C62315,68,Male,12/29/2024 23:09,Debit Card,Standard,5,1
T310172,P4389,Books,950.3,261.69,C24210,42,Male,4/17/2024 14:13,PayPal,Express,1,0
T768568,P6854,Books,531.24,92.23,C26232,62,Female,4/30/2024 4:35,Credit Card,Standard,4,1
T609202,P8913,Electronics,677.96,34.7,C31894,67,Female,12/16/2024 21:26,Credit Card,Standard,1,0
T770075,P7541,Books,882.85,254.86,C49696,70,Other,5/4/2024 5:28,Net Banking,Express,2,0
T292513,P3993,Clothing,148.26,0.18,C66521,30,Other,5/26/2024 20:53,PayPal,Express,5,1
T107633,P8858,Electronics,800.9,1.86,C48041,38,Other,1/27/2024 15:35,Credit Card,Standard,2,0
T935690,P3292,Electronics,603.2,39.66,C12270,42,Female,9/27/2024 13:34,Credit Card,Standard,4,1
T171489,P9304,Home & Kitchen,500.9,24.9,C77937,39,Male,8/5/2024 16:51,PayPal,Standard,4,1
T397359,P3651,Clothing,125.01,5.62,C86381,24,Female,10/22/2024 17:03,Credit Card,Standard,5,1
T824986,P5382,Home & Kitchen,718.23,106.09,C77456,54,Other,2/12/2024 18:12,PayPal,Standard,1,0
T245414,P1558,Clothing,800.92,97.32,C21949,28,Other,5/30/2024 23:19,Credit Card,Express,2,0
T157932,P6240,Clothing,100.34,0.13,C15355,54,Male,7/28/2024 1:47,Debit Card,Standard,2,0
T344332,P4882,Books,240.46,35.52,C96849,47,Other,7/1/2024 17:41,PayPal,Express,5,1
T530590,P1536,Books,492.12,109.07,C17322,32,Male,8/6/2024 0:23,PayPal,Standard,4,1
T505908,P9770,Home & Kitchen,462.42,75.11,C16424,59,Female,8/18/2024 3:41,Net Banking,Standard,4,1
T788316,P7147,Books,85.11,22.97,C99239,35,Other,4/26/2024 14:02,Debit Card,Express,4,1
T546469,P2268,Clothing,235.72,59.83,C34636,65,Female,2/28/2024 21:23,PayPal,Express,2,0
T198736,P5024,Clothing,113.23,13.74,C59818,42,Other,12/25/2024 17:05,Credit Card,Express,1,0
T627154,P5036,Clothing,293.04,76.06,C42377,48,Male,6/10/2024 0:31,Credit Card,Express,3,1
T109373,P8387,Clothing,546.51,70.49,C21694,48,Male,10/4/2024 10:26,Credit Card,Express,4,1
T602555,P8256,Home & Kitchen,474.22,95.11,C59873,40,Female,2/9/2024 1:28,PayPal,Standard,1,0
T473498,P7620,Home & Kitchen,695.38,49.16,C92291,40,Male,8/9/2024 10:44,Debit Card,Express,3,0
T571756,P6565,Electronics,724.76,64.23,C11579,25,Female,5/28/2024 23:44,Debit Card,Express,2,0
T380172,P9314,Home & Kitchen,370.8,85.31,C12435,32,Other,4/23/2024 19:59,Net Banking,Express,3,1
T742509,P3492,Electronics,279.84,81.88,C88849,18,Male,2/14/2024 15:37,Credit Card,Express,3,1
T460908,P3344,Books,532.53,145.58,C27483,67,Female,12/5/2024 22:09,Net Banking,Standard,1,0
T740878,P5657,Home & Kitchen,895.24,47.31,C85563,41,Female,6/28/2024 19:12,Credit Card,Standard,2,0
T240119,P4689,Books,224.61,26.42,C69224,39,Other,4/27/2024 22:23,Debit Card,Express,3,1
T611068,P3720,Clothing,376.82,1.79,C67054,46,Other,2/8/2024 13:07,PayPal,Standard,4,1
T438579,P9254,Books,523.41,119.56,C60511,33,Male,3/7/2024 22:41,Net Banking,Standard,4,1
T198626,P6379,Books,910.83,245.97,C46149,32,Other,11/15/2024 1:51,Net Banking,Standard,2,0
T414054,P5418,Books,360.88,39.59,C73214,29,Female,4/20/2024 10:32,Debit Card,Express,5,1
T935818,P2945,Clothing,62.59,4.34,C62315,68,Male,12/29/2024 23:09,Debit Card,Standard,5,1
T844821,P9296,Electronics,480.48,113.96,C92340,20,Female,7/28/2024 4:59,Credit Card,Standard,3,1
T113214,P8717,Home & Kitchen,949.23,235.91,C91796,26,Other,6/13/2024 19:21,Credit Card,Standard,3,0
T861888,P6791,Clothing,853.55,145.63,C39245,69,Male,4/12/2024 22:41,Net Banking,Express,3,0
T797280,P5815,Books,36.23,1.07,C26871,19,Male,6/23/2024 23:29,PayPal,Express,2,1
T260216,P1440,Books,156.1,11.4,C22515,56,Other,3/27/2024 21:29,PayPal,Standard,5,1
T642869,P9589,Clothing,379.25,66.24,C29876,49,Other,11/10/2024 15:28,PayPal,Express,2,0
T355535,P1037,Clothing,937.81,171.92,C62648,25,Male,3/30/2024 17:55,Debit Card,Express,4,1
T359949,P2818,Books,435.53,22.1,C50415,48,Other,4/17/2024 13:09,Net Banking,Standard,4,1
T537419,P8426,Books,90.35,7.73,C90492,64,Other,2/1/2024 16:54,PayPal,Standard,3,1
T526495,P6412,Clothing,701.85,20.91,C73666,33,Female,4/1/2024 7:15,Net Banking,Express,3,0
T485860,P8547,Books,142.35,5.98,C49044,52,Male,3/4/2024 3:59,Net Banking,Express,2,0
T322255,P6791,Books,283.43,37.37,C10953,44,Male,2/5/2024 5:23,Credit Card,Standard,5,1
T547318,P2268,Clothing,171.73,3.34,C39198,68,Other,8/11/2024 22:55,Credit Card,Express,2,0
T886488,P2429,Home & Kitchen,401.48,16.42,C30498,49,Female,6/4/2024 6:16,Debit Card,Express,2,0
T785266,P6116,Home & Kitchen,733.11,93.01,C10280,52,Male,8/25/2024 20:36,Debit Card,Express,1,0
T323333,P8986,Home & Kitchen,535.46,0.46,C96999,23,Other,5/13/2024 8:48,PayPal,Express,1,0
T877629,P3717,Home & Kitchen,53.72,3.43,C70424,69,Female,1/16/2024 12:13,Debit Card,Express,3,1
T935818,P2945,Clothing,62.59,4.34,C62315,68,Male,12/29/2024 23:09,Debit Card,Standard,5,1
T425899,P5624,Clothing,837.05,70.49,C47592,62,Female,7/7/2024 14:33,Debit Card,Standard,5,0
T963434,P7735,Home & Kitchen,948.04,147.16,C35009,27,Female,9/1/2024 18:49,Credit Card,Standard,5,1
T272105,P6579,Home & Kitchen,561.93,4.41,C74987,45,Other,5/30/2024 13:20,Credit Card,Express,1,0
T332259,P5405,Home & Kitchen,130.92,1.8,C93027,35,Female,12/28/2024 22:48,Net Banking,Standard,3,1
T551544,P7649,Books,363.27,58.24,C94425,50,Other,9/5/2024 2:13,Credit Card,Standard,4,1
T848039,P6171,Electronics,123.26,10.4,C59004,19,Male,4/6/2024 4:03,Debit Card,Express,1,0
T784323,P5329,Home & Kitchen,58.55,14.49,C36446,47,Male,3/25/2024 18:16,Net Banking,Express,4,1
T973433,P8942,Electronics,57.1,7.95,C56752,43,Male,12/19/2024 3:37,Debit Card,Express,5,1
T255059,P8931,Electronics,483.02,139.24,C76157,64,Other,10/2/2024 19:14,Net Banking,Standard,3,0
T713306,P7068,Clothing,739.92,166.03,C41800,22,Other,10/24/2024 12:29,Net Banking,Express,5,1
T218721,P7718,Electronics,328.86,87.44,C58240,34,Female,1/11/2024 6:15,Debit Card,Standard,2,1
T369455,P2828,Home & Kitchen,350.28,28.98,C14129,43,Male,2/17/2024 19:10,Net Banking,Express,5,1
T298884,P4538,Home & Kitchen,194.03,54.99,C97641,47,Female,7/6/2024 21:13,Debit Card,Express,5,1
T466021,P9873,Books,794.38,105.09,C49536,37,Female,6/21/2024 16:23,Credit Card,Express,1,0
T506649,P4749,Books,938.89,14.47,C85280,59,Male,9/13/2024 0:45,Debit Card,Standard,3,0
T749881,P3300,Clothing,773.85,225.98,C84606,48,Male,4/17/2024 22:36,Debit Card,Standard,1,0
T983894,P6349,Books,100.28,17.99,C53774,64,Female,12/20/2024 1:01,Net Banking,Express,5,1
T722009,P4196,Books,925.23,140.43,C19420,57,Male,9/8/2024 17:43,PayPal,Express,5,1
T886488,P2429,Home & Kitchen,401.48,16.42,C30498,49,Female,6/4/2024 6:16,Debit Card,Express,2,0
T505734,P7842,Clothing,104.87,0.62,C82194,70,Female,5/15/2024 8:54,Net Banking,Standard,2,0
T629477,P3616,Electronics,912.41,53.12,C39037,61,Female,10/20/2024 22:13,Debit Card,Standard,5,0
T871677,P2848,Electronics,213.87,54.46,C66101,30,Female,1/20/2024 1:18,Credit Card,Express,5,1
T929112,P7199,Electronics,861.09,239.1,C66281,23,Female,5/28/2024 23:51,PayPal,Express,3,1
T577441,P1646,Home & Kitchen,339.52,50.18,C79156,27,Female,8/15/2024 8:46,Debit Card,Standard,2,1
T742890,P3878,Clothing,88.98,23.7,C55063,19,Female,11/27/2024 16:32,Net Banking,Express,4,1
T652054,P5825,Home & Kitchen,47.09,12.23,C94408,27,Female,5/22/2024 11:14,Debit Card,Express,1,1
T379190,P2213,Books,968.14,64.27,C91900,44,Male,5/25/2024 3:00,Debit Card,Standard,3,0
T701145,P1930,Home & Kitchen,937.19,62.59,C10669,52,Female,2/22/2024 23:32,Debit Card,Standard,4,0
T760059,P6140,Clothing,763.35,211.69,C36171,55,Female,1/27/2024 11:51,PayPal,Standard,1,0
T526495,P6412,Clothing,701.85,20.91,C73666,33,Female,4/1/2024 7:15,Net Banking,Express,3,0
T982182,P5673,Books,491.88,113.2,C36691,34,Other,6/4/2024 21:43,PayPal,Express,1,0
T401473,P6747,Electronics,939.85,131.9,C50336,34,Other,9/9/2024 8:26,PayPal,Standard,3,0
T984968,P4399,Clothing,969.41,39.31,C44385,26,Other,10/17/2024 19:16,PayPal,Standard,4,0
T544319,P6344,Home & Kitchen,880.07,5.4,C47424,62,Other,11/13/2024 8:28,Credit Card,Standard,1,0
T463237,P5334,Clothing,622.67,45.37,C45786,38,Male,11/27/2024 15:41,Net Banking,Standard,1,0
T845893,P7848,Electronics,613.44,56.37,C55424,34,Female,11/14/2024 12:20,Credit Card,Standard,1,0
T550492,P2152,Clothing,221.38,44.41,C49034,55,Other,4/11/2024 19:34,Credit Card,Standard,4,1
T599038,P5276,Home & Kitchen,448.09,11,C19365,47,Male,6/20/2024 2:42,PayPal,Standard,1,0
T770546,P4952,Home & Kitchen,374.82,111.87,C60929,66,Male,12/17/2024 4:19,Net Banking,Express,5,1
T428897,P1425,Books,817.44,170.52,C26543,56,Female,3/24/2024 1:20,Debit Card,Standard,5,1
T599415,P8152,Home & Kitchen,502.38,16.41,C76045,33,Female,9/15/2024 2:56,Net Banking,Express,5,1
T236459,P3577,Electronics,290.1,35.51,C52389,44,Female,3/4/2024 16:48,PayPal,Standard,2,0
T821861,P3886,Clothing,870.79,206.14,C80349,57,Male,7/19/2024 18:39,Net Banking,Express,2,0
T313362,P3749,Clothing,369.5,40.56,C11785,50,Female,6/15/2024 22:51,Credit Card,Standard,5,1
T784579,P8378,Clothing,611.86,69.4,C61877,46,Female,1/9/2024 20:48,PayPal,Express,4,1
T598673,P5925,Books,836.73,30.41,C10879,56,Male,7/28/2024 20:03,Credit Card,Express,5,0
T653537,P5846,Clothing,277.71,41.68,C47295,22,Other,8/2/2024 13:09,Debit Card,Standard,4,1
T511931,P2525,Home & Kitchen,885.29,173.53,C63934,67,Female,10/28/2024 20:33,Credit Card,Standard,5,1
T634732,P3339,Electronics,201.72,48.94,C80058,28,Male,2/8/2024 17:04,Credit Card,Express,1,0
T649916,P7413,Books,161.17,30.03,C35571,30,Male,5/7/2024 3:39,Net Banking,Standard,1,0
T859346,P9678,Home & Kitchen,889.49,224.68,C80194,23,Male,5/3/2024 0:56,Debit Card,Standard,4,1
T252639,P2183,Books,629.72,46.24,C72598,65,Other,5/7/2024 6:26,Debit Card,Standard,2,0
T626618,P6927,Electronics,582.93,66.39,C16513,53,Other,6/18/2024 6:46,Net Banking,Standard,2,0
T383990,P3781,Books,224.42,22.08,C57971,42,Female,5/4/2024 7:04,Net Banking,Express,1,0
T355535,P1037,Clothing,937.81,171.92,C62648,25,Male,3/30/2024 17:55,Debit Card,Express,4,1
T161672,P2672,Home & Kitchen,579.15,160.89,C23859,43,Female,1/25/2024 18:34,Credit Card,Express,4,1
T413949,P8073,Electronics,909.74,29.33,C62138,47,Other,3/7/2024 18:17,Credit Card,Standard,2,0
T439625,P4216,Electronics,683.12,179.32,C70831,34,Female,11/13/2024 12:48,Debit Card,Standard,3,1
T139667,P5372,Electronics,709.02,43.15,C72528,69,Female,9/11/2024 7:18,PayPal,Express,5,1
T248246,P1395,Books,110.72,3.5,C36894,65,Male,9/2/2024 14:17,Debit Card,Standard,4,1
T281973,P2475,Home & Kitchen,751,102.05,C66933,66,Female,11/8/2024 17:45,Credit Card,Standard,2,0
T454455,P8020,Electronics,361.33,75.95,C43252,30,Other,5/10/2024 19:46,Debit Card,Express,4,1
T568081,P7802,Home & Kitchen,659.13,102.99,C91021,34,Male,10/24/2024 7:42,Net Banking,Express,3,0
T561285,P6553,Home & Kitchen,169.61,27.9,C50722,19,Male,2/17/2024 15:33,Net Banking,Standard,3,1
T542465,P4458,Electronics,656.64,155.64,C22863,55,Female,7/13/2024 0:58,Debit Card,Standard,3,0
T278762,P8205,Clothing,423.35,42.93,C72055,21,Other,3/25/2024 0:03,Debit Card,Standard,4,1
T717900,P1821,Electronics,960.54,277.05,C92767,46,Other,1/9/2024 20:43,PayPal,Standard,1,0
T477547,P9659,Home & Kitchen,601.89,168.63,C77753,25,Female,2/29/2024 8:16,PayPal,Standard,2,0
T751403,P3996,Clothing,340.92,2.27,C97763,36,Other,7/16/2024 22:35,Credit Card,Express,3,1
T959969,P5794,Clothing,394.51,18.46,C87309,40,Male,9/25/2024 2:54,Credit Card,Standard,1,0
T702597,P4629,Clothing,733.71,53.54,C67430,35,Female,2/20/2024 4:11,Net Banking,Express,4,1
T272105,P6579,Home & Kitchen,561.93,4.41,C74987,45,Other,5/30/2024 13:20,Credit Card,Express,1,0
T419468,P9175,Home & Kitchen,718.82,136.28,C53898,29,Female,6/15/2024 21:07,Debit Card,Standard,4,1
T799627,P8173,Electronics,158.92,34.94,C67063,42,Female,12/15/2024 5:23,Net Banking,Standard,3,1
T565641,P5124,Clothing,57.3,8.28,C82262,47,Other,12/26/2024 6:55,PayPal,Standard,2,1
T416444,P3214,Electronics,750.25,68.86,C98588,51,Female,1/16/2024 22:58,PayPal,Standard,1,0
T417644,P4389,Home & Kitchen,244.06,11.2,C57680,34,Female,12/21/2024 5:29,Credit Card,Express,3,1
T997584,P7862,Electronics,43.39,9.74,C69658,67,Male,3/11/2024 1:17,Debit Card,Express,2,0
T102011,P2758,Clothing,931.6,47.31,C95447,62,Female,4/23/2024 10:49,Debit Card,Standard,3,0
T489198,P1287,Home & Kitchen,646.81,77.15,C18904,70,Other,7/20/2024 14:02,Credit Card,Express,1,0
T672068,P5479,Books,317.06,78.8,C91303,30,Male,8/24/2024 19:54,Net Banking,Standard,3,1
T152186,P8055,Electronics,756.67,122.58,C35832,58,Male,12/28/2024 23:59,Credit Card,Standard,3,0
T121304,P9443,Home & Kitchen,812.85,110.32,C88701,23,Other,9/13/2024 8:19,PayPal,Express,3,0
T240015,P8593,Home & Kitchen,423.49,104.58,C33284,29,Female,12/20/2024 2:20,Debit Card,Standard,3,1
T484088,P3995,Clothing,316.81,21.93,C80355,22,Other,2/28/2024 6:32,Net Banking,Express,4,1
T157582,P6787,Electronics,461.32,52.96,C17505,38,Female,12/2/2024 12:05,Net Banking,Express,5,1
T785266,P6116,Home & Kitchen,733.11,93.01,C10280,52,Male,8/25/2024 20:36,Debit Card,Express,1,0
T704083,P2354,Electronics,443.69,109.91,C28280,45,Other,6/13/2024 12:54,Credit Card,Express,4,1
T133918,P5128,Electronics,529.02,8.1,C95204,46,Male,7/20/2024 0:08,Debit Card,Express,3,0
T145496,P9009,Home & Kitchen,274.37,17.84,C64577,66,Female,1/13/2024 12:20,Debit Card,Express,3,0
T436533,P6627,Books,608.67,122.83,C89807,22,Male,6/1/2024 11:57,PayPal,Standard,1,0
T385107,P6293,Electronics,480.14,130.17,C64810,52,Other,7/18/2024 16:45,PayPal,Standard,4,1
T911778,P2485,Electronics,777.69,202.86,C44206,28,Female,12/16/2024 18:12,Net Banking,Standard,1,0
T831572,P5518,Books,335.09,87.23,C66204,47,Male,8/28/2024 6:38,Net Banking,Standard,5,1
T746959,P4070,Books,75,6.31,C28834,50,Other,6/25/2024 1:22,Credit Card,Express,3,1
T879244,P1207,Home & Kitchen,934.49,152.22,C23106,50,Male,6/19/2024 18:59,Net Banking,Standard,1,0
T157582,P6787,Electronics,461.32,52.96,C17505,38,Female,12/2/2024 12:05,Net Banking,Express,5,1
