Date,Store ID,Product ID,Inventory Level,Units Sold,Units Ordered,Price,Discount,Promotion,Competitor Pricing,Epidemic,Demand,Year,Month,Day,DayOfWeek,Price Difference,Price Ratio,Category_Electronics,Category_Furniture,Category_Groceries,Category_Toys,Region_North,Region_South,Region_West,Weather Condition_Rainy,Weather Condition_Snowy,Weather Condition_Sunny,Seasonality_Spring,Seasonality_Summer,Seasonality_Winter
2022-01-02,S003,P0015,35,35,622,100.93,20,1,120.1,0,185,2022,1,2,6,-19.169999999999987,0.840383014154871,False,False,True,False,False,False,False,False,False,False,False,False,True
2022-01-02,S003,P0016,212,126,289,126.78,0,0,110.11,0,156,2022,1,2,6,16.67,1.1513940604849695,True,False,False,False,False,False,False,False,False,False,False,False,True
2022-01-02,S003,P0017,151,37,0,107.38,5,0,92.46,0,42,2022,1,2,6,14.920000000000002,1.1613670776552023,False,True,False,False,False,False,False,False,False,False,False,False,True
2022-01-02,S003,P0018,233,65,0,127.98,10,0,148.9,0,90,2022,1,2,6,-20.92,0.8595030221625252,False,True,False,False,False,False,False,False,False,False,False,False,True
2022-01-02,S003,P0019,92,92,95,56.72,5,0,55.93,0,107,2022,1,2,6,0.7899999999999991,1.0141247988557125,False,False,True,False,False,False,False,False,False,False,False,False,True
2022-01-02,S003,P0020,209,60,0,73.57,5,0,62.9,0,92,2022,1,2,6,10.669999999999995,1.1696343402225755,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-01-02,S004,P0001,130,130,734,12.67,10,0,11.95,0,160,2022,1,2,6,0.7200000000000006,1.0602510460251047,False,False,True,False,False,False,True,False,False,True,False,False,True
2022-01-02,S004,P0002,216,121,225,23.71,0,0,21.48,0,131,2022,1,2,6,2.2300000000000004,1.1038175046554934,False,False,True,False,False,False,True,False,False,True,False,False,True
2022-01-02,S004,P0003,69,69,0,142.86,5,0,134.09,0,81,2022,1,2,6,8.77000000000001,1.0654038332463271,False,True,False,False,False,False,True,False,False,True,False,False,True
2022-01-02,S004,P0004,80,20,0,38.88,5,0,44.68,0,26,2022,1,2,6,-5.799999999999997,0.8701880035810207,False,False,True,False,False,False,True,False,False,True,False,False,True
2022-01-02,S004,P0005,92,92,152,83.84,10,0,88.73,0,178,2022,1,2,6,-4.890000000000001,0.9448889890679589,False,False,False,False,False,False,True,False,False,True,False,False,True
2022-01-02,S004,P0006,158,149,268,40.95,5,0,34.97,0,134,2022,1,2,6,5.980000000000004,1.171003717472119,False,False,True,False,False,False,True,False,False,True,False,False,True
2022-01-02,S004,P0007,142,142,563,36.85,0,0,35.75,0,164,2022,1,2,6,1.1000000000000014,1.0307692307692309,False,False,True,False,False,False,True,False,False,True,False,False,True
2022-01-02,S004,P0008,222,28,0,84.29,5,0,90.72,0,46,2022,1,2,6,-6.429999999999993,0.9291225749559083,False,True,False,False,False,False,True,False,False,True,False,False,True
2022-01-02,S004,P0009,100,100,494,120.17,10,0,135.44,0,142,2022,1,2,6,-15.269999999999996,0.8872563496751329,False,False,False,False,False,False,True,False,False,True,False,False,True
2022-01-02,S004,P0010,103,103,0,23.81,20,1,26.5,0,142,2022,1,2,6,-2.6900000000000013,0.8984905660377358,False,False,True,False,False,False,True,False,False,True,False,False,True
2022-01-02,S004,P0011,135,130,688,64.39,25,1,58.88,0,205,2022,1,2,6,5.509999999999998,1.0935801630434783,False,False,False,False,False,False,True,False,False,True,False,False,True
2022-01-02,S004,P0012,113,90,71,94.35,15,1,102.02,0,84,2022,1,2,6,-7.670000000000002,0.9248186630072535,True,False,False,False,False,False,True,False,False,True,False,False,True
2022-01-02,S004,P0013,32,32,501,24.95,0,0,23.75,0,144,2022,1,2,6,1.1999999999999993,1.0505263157894738,False,False,True,False,False,False,True,False,False,True,False,False,True
2022-01-02,S004,P0014,58,58,185,175.28,0,0,193.4,0,87,2022,1,2,6,-18.120000000000005,0.9063081695966908,False,True,False,False,False,False,True,False,False,True,False,False,True
2022-01-02,S004,P0015,207,72,200,74.92,20,1,82.61,0,65,2022,1,2,6,-7.689999999999998,0.906911996126377,False,True,False,False,False,False,True,False,False,True,False,False,True
2022-01-02,S004,P0016,81,67,0,122.71,0,0,148.34,0,86,2022,1,2,6,-25.63000000000001,0.8272212484832142,False,True,False,False,False,False,True,False,False,True,False,False,True
2022-01-02,S004,P0017,167,99,149,117.24,0,0,111.57,0,138,2022,1,2,6,5.670000000000002,1.0508201129335843,False,False,False,False,False,False,True,False,False,True,False,False,True
2022-01-02,S004,P0018,101,94,104,169.09,5,0,163.21,0,87,2022,1,2,6,5.8799999999999955,1.036027204215428,False,True,False,False,False,False,True,False,False,True,False,False,True
2022-01-02,S004,P0019,124,124,162,66.93,5,0,79.53,0,148,2022,1,2,6,-12.599999999999994,0.8415692191625802,False,False,False,False,False,False,True,False,False,True,False,False,True
2022-01-02,S004,P0020,238,56,0,114.9,5,0,133.94,0,53,2022,1,2,6,-19.039999999999992,0.8578467970733165,False,True,False,False,False,False,True,False,False,True,False,False,True
2022-01-02,S005,P0001,107,81,0,11.7,0,0,10.06,0,75,2022,1,2,6,1.6399999999999988,1.1630218687872762,False,False,True,False,True,False,False,False,True,False,False,False,True
2022-01-02,S005,P0002,0,0,0,40.81,10,0,38.43,0,106,2022,1,2,6,2.3800000000000026,1.0619307832422586,True,False,False,False,True,False,False,False,True,False,False,False,True
2022-01-02,S005,P0003,102,87,109,29.13,10,0,28.91,0,100,2022,1,2,6,0.21999999999999886,1.0076098235904531,False,False,False,True,True,False,False,False,True,False,False,False,True
2022-01-02,S005,P0004,166,77,109,7.79,10,0,7.23,0,119,2022,1,2,6,0.5599999999999996,1.0774550484094052,False,False,True,False,True,False,False,False,True,False,False,False,True
2022-01-02,S005,P0005,61,61,0,15.31,10,0,13.22,0,95,2022,1,2,6,2.09,1.1580937972768532,False,False,True,False,True,False,False,False,True,False,False,False,True
2022-01-02,S005,P0006,221,122,540,56.83,10,0,60.46,0,116,2022,1,2,6,-3.6300000000000026,0.9399603043334436,False,False,True,False,True,False,False,False,True,False,False,False,True
2022-01-02,S005,P0007,223,3,0,56.72,0,0,64.26,0,4,2022,1,2,6,-7.540000000000006,0.8826641767818237,False,False,True,False,True,False,False,False,True,False,False,False,True
2022-01-02,S005,P0008,64,64,103,58.77,10,0,55.01,0,94,2022,1,2,6,3.760000000000005,1.0683512088711145,False,False,True,False,True,False,False,False,True,False,False,False,True
2022-01-02,S005,P0009,211,80,0,103.03,0,0,88.63,0,104,2022,1,2,6,14.400000000000006,1.1624732032043328,False,False,True,False,True,False,False,False,True,False,False,False,True
2022-01-02,S005,P0010,0,0,629,72.29,10,1,64.1,0,182,2022,1,2,6,8.190000000000012,1.1277691107644308,False,False,True,False,True,False,False,False,True,False,False,False,True
2022-01-02,S005,P0011,203,51,260,57.17,20,1,64.73,0,62,2022,1,2,6,-7.560000000000002,0.8832071682372934,True,False,False,False,True,False,False,False,True,False,False,False,True
2022-01-02,S005,P0012,159,117,439,131.02,10,1,157.89,0,110,2022,1,2,6,-26.869999999999976,0.8298182278801699,False,True,False,False,True,False,False,False,True,False,False,False,True
2022-01-02,S005,P0013,63,63,319,75.5,5,0,89.57,0,118,2022,1,2,6,-14.069999999999993,0.8429161549625992,False,False,True,False,True,False,False,False,True,False,False,False,True
2022-01-02,S005,P0014,130,47,0,160.24,5,0,152.98,0,65,2022,1,2,6,7.260000000000019,1.047457183945614,False,True,False,False,True,False,False,False,True,False,False,False,True
2022-01-02,S005,P0015,24,24,192,45.46,15,1,49.28,0,118,2022,1,2,6,-3.8200000000000003,0.9224837662337663,False,False,True,False,True,False,False,False,True,False,False,False,True
2022-01-02,S005,P0016,72,72,209,35.13,0,0,34.06,0,81,2022,1,2,6,1.0700000000000003,1.0314151497357604,False,False,False,True,True,False,False,False,True,False,False,False,True
2022-01-02,S005,P0017,143,61,0,31.63,5,0,35.51,0,60,2022,1,2,6,-3.879999999999999,0.8907350042241622,False,False,False,True,True,False,False,False,True,False,False,False,True
2022-01-02,S005,P0018,177,177,239,28.59,10,0,27.16,0,211,2022,1,2,6,1.4299999999999997,1.0526509572901326,False,False,False,False,True,False,False,False,True,False,False,False,True
2022-01-02,S005,P0019,160,37,113,119.41,10,0,139.55,0,61,2022,1,2,6,-20.140000000000015,0.8556789681117878,False,True,False,False,True,False,False,False,True,False,False,False,True
2022-01-02,S005,P0020,157,56,0,26.62,10,0,23.56,0,68,2022,1,2,6,3.0600000000000023,1.1298811544991512,False,False,False,True,True,False,False,False,True,False,False,False,True
2022-01-03,S001,P0001,274,142,229,68.55,15,1,80.73,0,132,2022,1,3,0,-12.180000000000007,0.849126718691936,True,False,False,False,True,False,False,False,True,False,False,False,True
2022-01-03,S001,P0002,133,92,118,78.32,0,0,77.58,0,137,2022,1,3,0,0.7399999999999949,1.0095385408610467,False,False,False,False,True,False,False,False,True,False,False,False,True
2022-01-03,S001,P0003,3,3,0,51.3,10,1,56.0,0,106,2022,1,3,0,-4.700000000000003,0.9160714285714285,False,False,False,False,True,False,False,False,True,False,False,False,True
2022-01-03,S001,P0004,114,55,0,91.74,5,0,105.94,0,63,2022,1,3,0,-14.200000000000003,0.8659618652067208,True,False,False,False,True,False,False,False,True,False,False,False,True
2022-01-03,S001,P0005,0,0,761,58.17,25,1,57.29,0,172,2022,1,3,0,0.8800000000000026,1.0153604468493629,False,False,True,False,True,False,False,False,True,False,False,False,True
2022-01-03,S001,P0006,72,72,281,36.37,15,1,36.01,0,92,2022,1,3,0,0.35999999999999943,1.009997222993613,False,False,False,True,True,False,False,False,True,False,False,False,True
2022-01-03,S001,P0007,0,0,0,23.81,5,0,25.21,0,101,2022,1,3,0,-1.4000000000000021,0.9444664815549384,False,False,True,False,True,False,False,False,True,False,False,False,True
2022-01-03,S001,P0008,165,56,0,42.35,0,0,38.38,0,64,2022,1,3,0,3.969999999999999,1.1034392912975508,True,False,False,False,True,False,False,False,True,False,False,False,True
2022-01-03,S001,P0009,140,88,109,98.1,0,0,86.64,0,109,2022,1,3,0,11.459999999999994,1.1322714681440442,False,False,False,False,True,False,False,False,True,False,False,False,True
2022-01-03,S001,P0010,17,17,0,138.64,0,0,124.61,0,82,2022,1,3,0,14.029999999999987,1.1125912848086028,False,True,False,False,True,False,False,False,True,False,False,False,True
2022-01-03,S001,P0011,154,62,0,152.23,10,0,175.99,0,86,2022,1,3,0,-23.76000000000002,0.8649923291096084,False,True,False,False,True,False,False,False,True,False,False,False,True
2022-01-03,S001,P0012,215,165,0,88.83,20,1,97.64,0,201,2022,1,3,0,-8.810000000000002,0.9097705858254813,False,False,True,False,True,False,False,False,True,False,False,False,True
2022-01-03,S001,P0013,183,47,0,29.75,0,0,35.18,0,64,2022,1,3,0,-5.43,0.8456509380329733,False,False,False,True,True,False,False,False,True,False,False,False,True
2022-01-03,S001,P0014,50,50,0,81.49,5,0,79.61,0,134,2022,1,3,0,1.8799999999999955,1.0236151237281748,False,False,True,False,True,False,False,False,True,False,False,False,True
2022-01-03,S001,P0015,130,92,80,16.43,0,0,14.9,0,86,2022,1,3,0,1.5299999999999994,1.1026845637583893,False,False,False,True,True,False,False,False,True,False,False,False,True
2022-01-03,S001,P0016,0,0,553,45.61,15,1,40.77,0,193,2022,1,3,0,4.839999999999996,1.1187147412312974,False,False,True,False,True,False,False,False,True,False,False,False,True
2022-01-03,S001,P0017,86,59,94,22.74,0,0,21.56,0,80,2022,1,3,0,1.1799999999999997,1.0547309833024119,False,False,False,True,True,False,False,False,True,False,False,False,True
2022-01-03,S001,P0018,186,134,115,72.12,0,0,65.71,0,137,2022,1,3,0,6.410000000000011,1.09754984020697,False,False,True,False,True,False,False,False,True,False,False,False,True
2022-01-03,S001,P0019,185,48,0,104.22,10,0,95.66,0,68,2022,1,3,0,8.560000000000002,1.0894835877064604,False,True,False,False,True,False,False,False,True,False,False,False,True
2022-01-03,S001,P0020,137,85,0,94.75,25,1,86.97,0,77,2022,1,3,0,7.780000000000001,1.0894561342991835,False,True,False,False,True,False,False,False,True,False,False,False,True
2022-01-03,S002,P0001,0,0,0,84.32,20,1,92.33,0,189,2022,1,3,0,-8.010000000000005,0.9132459655583234,False,False,True,False,False,True,False,False,False,False,False,False,True
2022-01-03,S002,P0002,205,64,166,33.62,5,0,30.87,0,100,2022,1,3,0,2.7499999999999964,1.0890832523485583,False,False,False,True,False,True,False,False,False,False,False,False,True
2022-01-03,S002,P0003,0,0,0,69.5,10,1,79.43,0,84,2022,1,3,0,-9.930000000000007,0.8749842628729698,False,False,True,False,False,True,False,False,False,False,False,False,True
2022-01-03,S002,P0004,9,9,0,37.8,0,0,37.38,0,53,2022,1,3,0,0.4199999999999946,1.0112359550561796,False,False,True,False,False,True,False,False,False,False,False,False,True
2022-01-03,S002,P0005,0,0,0,103.86,10,1,91.4,0,150,2022,1,3,0,12.459999999999994,1.136323851203501,True,False,False,False,False,True,False,False,False,False,False,False,True
2022-01-03,S002,P0006,140,140,172,67.06,25,1,64.59,0,184,2022,1,3,0,2.469999999999999,1.0382412138101873,False,False,False,False,False,True,False,False,False,False,False,False,True
2022-01-03,S002,P0007,49,49,300,27.9,0,0,33.63,0,89,2022,1,3,0,-5.730000000000004,0.8296164139161462,False,False,False,True,False,True,False,False,False,False,False,False,True
2022-01-03,S002,P0008,153,126,155,30.53,0,0,36.87,0,154,2022,1,3,0,-6.339999999999996,0.8280444806075401,False,False,True,False,False,True,False,False,False,False,False,False,True
2022-01-03,S002,P0009,260,134,0,68.23,10,0,64.5,0,145,2022,1,3,0,3.730000000000004,1.0578294573643412,False,False,True,False,False,True,False,False,False,False,False,False,True
2022-01-03,S002,P0010,139,116,107,86.08,10,0,81.12,0,105,2022,1,3,0,4.959999999999994,1.0611439842209072,False,False,True,False,False,True,False,False,False,False,False,False,True
2022-01-03,S002,P0011,22,22,0,109.82,0,0,124.57,0,144,2022,1,3,0,-14.75,0.881592678815124,False,False,True,False,False,True,False,False,False,False,False,False,True
2022-01-03,S002,P0012,44,44,0,70.05,20,1,59.81,0,158,2022,1,3,0,10.239999999999995,1.1712088279551913,True,False,False,False,False,True,False,False,False,False,False,False,True
2022-01-03,S002,P0013,14,14,0,18.11,10,0,21.08,0,70,2022,1,3,0,-2.969999999999999,0.8591081593927894,False,False,True,False,False,True,False,False,False,False,False,False,True
2022-01-03,S002,P0014,0,0,0,125.35,10,0,120.17,0,113,2022,1,3,0,5.179999999999993,1.0431056003994341,True,False,False,False,False,True,False,False,False,False,False,False,True
2022-01-03,S002,P0015,0,0,0,74.64,10,0,83.24,0,158,2022,1,3,0,-8.599999999999994,0.8966842864007689,False,False,False,False,False,True,False,False,False,False,False,False,True
2022-01-03,S002,P0016,323,113,0,69.5,25,1,74.88,0,109,2022,1,3,0,-5.3799999999999955,0.9281517094017094,False,False,False,False,False,True,False,False,False,False,False,False,True
2022-01-03,S002,P0017,18,18,0,20.44,0,0,23.47,0,87,2022,1,3,0,-3.0299999999999976,0.8708990200255646,False,False,False,True,False,True,False,False,False,False,False,False,True
2022-01-03,S002,P0018,156,96,121,29.14,10,0,24.82,0,127,2022,1,3,0,4.32,1.1740531829170024,False,False,False,False,False,True,False,False,False,False,False,False,True
2022-01-03,S002,P0019,16,16,0,96.98,5,0,109.82,0,145,2022,1,3,0,-12.83999999999999,0.8830814059369879,False,False,False,False,False,True,False,False,False,False,False,False,True
2022-01-03,S002,P0020,6,6,0,82.98,25,1,73.24,0,22,2022,1,3,0,9.740000000000009,1.132987438558165,False,True,False,False,False,True,False,False,False,False,False,False,True
2022-01-03,S003,P0001,193,117,316,18.83,10,1,20.46,0,168,2022,1,3,0,-1.6300000000000026,0.9203323558162266,False,False,False,True,False,False,False,False,False,False,False,False,True
2022-01-03,S003,P0002,59,59,0,60.46,0,0,57.57,0,104,2022,1,3,0,2.8900000000000006,1.050199756817787,False,False,True,False,False,False,False,False,False,False,False,False,True
2022-01-03,S003,P0003,162,162,197,102.13,10,1,118.42,0,175,2022,1,3,0,-16.290000000000006,0.8624387772335753,True,False,False,False,False,False,False,False,False,False,False,False,True
2022-01-03,S003,P0004,42,42,0,20.88,10,0,24.94,0,99,2022,1,3,0,-4.060000000000002,0.8372093023255813,False,False,True,False,False,False,False,False,False,False,False,False,True
2022-01-03,S003,P0005,154,48,0,17.78,15,1,21.3,0,72,2022,1,3,0,-3.5199999999999996,0.8347417840375587,False,False,False,True,False,False,False,False,False,False,False,False,True
2022-01-03,S003,P0006,147,27,0,28.63,15,1,25.6,0,40,2022,1,3,0,3.0299999999999976,1.1183593749999998,False,False,False,True,False,False,False,False,False,False,False,False,True
2022-01-03,S003,P0007,0,0,0,16.06,5,0,19.09,0,109,2022,1,3,0,-3.030000000000001,0.8412781561026715,False,False,True,False,False,False,False,False,False,False,False,False,True
2022-01-03,S003,P0008,115,114,0,123.69,10,0,119.72,0,134,2022,1,3,0,3.969999999999999,1.0331607083194119,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-01-03,S003,P0009,138,126,156,56.93,10,0,48.4,0,131,2022,1,3,0,8.530000000000001,1.1762396694214876,False,False,True,False,False,False,False,False,False,False,False,False,True
2022-01-03,S003,P0010,132,127,173,52.41,5,0,48.68,0,200,2022,1,3,0,3.729999999999997,1.0766228430566966,False,False,True,False,False,False,False,False,False,False,False,False,True
2022-01-03,S003,P0011,293,62,0,105.49,5,0,125.46,0,65,2022,1,3,0,-19.97,0.8408257611987885,True,False,False,False,False,False,False,False,False,False,False,False,True
2022-01-03,S003,P0012,137,137,306,93.48,25,1,98.69,0,148,2022,1,3,0,-5.209999999999994,0.9472084304387477,False,True,False,False,False,False,False,False,False,False,False,False,True
2022-01-03,S003,P0013,0,0,681,94.01,0,0,89.45,0,166,2022,1,3,0,4.560000000000002,1.0509782001117942,False,False,True,False,False,False,False,False,False,False,False,False,True
